Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/00,AQS,32,AQS,56
1/2/00,AQS,31,,
1/3/00,AQS,39,AQS,21
1/4/00,AQS,38,AQS,49
1/5/00,AQS,37,AQS,15
1/6/00,AQS,36,AQS,32
1/7/00,AQS,41,AQS,67
1/8/00,AQS,42,AQS,20
1/9/00,AQS,40,AQS,7
1/10/00,AQS,39,AQS,19
1/11/00,AQS,36,AQS,29
1/12/00,AQS,36,AQS,21
1/13/00,AQS,31,AQS,55
1/14/00,AQS,34,AQS,64
1/15/00,AQS,35,AQS,41
1/16/00,AQS,34,AQS,63
1/17/00,AQS,33,AQS,53
1/18/00,AQS,31,AQS,48
1/19/00,AQS,31,AQS,40
1/20/00,AQS,30,AQS,95
1/21/00,AQS,35,AQS,67
1/22/00,AQS,38,AQS,40
1/23/00,AQS,39,AQS,18
1/24/00,AQS,37,AQS,42
1/25/00,AQS,16,AQS,64
1/26/00,AQS,18,AQS,81
1/27/00,AQS,28,AQS,72
1/28/00,AQS,29,AQS,62
1/29/00,AQS,35,AQS,52
1/30/00,AQS,40,AQS,51
1/31/00,AQS,36,AQS,58
2/1/00,AQS,40,AQS,42
2/2/00,AQS,41,AQS,30
2/3/00,AQS,34,AQS,24
2/4/00,AQS,25,AQS,38
2/5/00,AQS,42,AQS,56
2/6/00,AQS,45,AQS,29
2/7/00,AQS,45,AQS,39
2/8/00,AQS,47,AQS,42
2/9/00,AQS,47,AQS,75
2/10/00,AQS,41,AQS,43
2/11/00,AQS,25,AQS,70
2/12/00,AQS,24,AQS,84
2/13/00,AQS,43,AQS,56
2/14/00,AQS,36,AQS,33
2/15/00,AQS,47,AQS,13
2/16/00,AQS,25,AQS,42
2/17/00,AQS,31,AQS,53
2/18/00,AQS,36,AQS,68
2/19/00,AQS,38,AQS,67
2/20/00,AQS,35,AQS,84
2/21/00,AQS,35,AQS,62
2/22/00,AQS,37,AQS,44
2/23/00,AQS,40,AQS,41
2/24/00,AQS,49,AQS,36
2/25/00,AQS,47,AQS,17
2/26/00,AQS,47,AQS,15
2/27/00,AQS,37,AQS,26
2/28/00,AQS,51,AQS,26
2/29/00,AQS,46,AQS,32
3/1/00,AQS,44,AQS,58
3/2/00,AQS,33,AQS,46
3/3/00,AQS,48,AQS,52
3/4/00,AQS,74,AQS,50
3/5/00,AQS,51,AQS,18
3/6/00,AQS,48,AQS,14
3/7/00,AQS,49,AQS,38
3/8/00,AQS,50,AQS,15
3/9/00,AQS,20,AQS,55
3/10/00,AQS,37,AQS,64
3/11/00,AQS,51,AQS,28
3/12/00,AQS,44,AQS,24
3/13/00,AQS,48,AQS,54
3/14/00,AQS,46,AQS,38
3/15/00,AQS,34,AQS,29
3/16/00,AQS,44,AQS,61
3/17/00,AQS,43,AQS,107
3/18/00,AQS,45,AQS,28
3/19/00,AQS,45,AQS,19
3/20/00,AQS,36,AQS,30
3/21/00,AQS,37,AQS,40
3/22/00,AQS,19,AQS,84
3/23/00,AQS,49,AQS,63
3/24/00,AQS,49,AQS,29
3/25/00,AQS,51,AQS,40
3/26/00,AQS,54,AQS,23
3/27/00,AQS,67,AQS,34
3/28/00,AQS,44,AQS,58
