Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/20,AQS,34,AQS,28
1/2/20,AQS,28,AQS,55
1/3/20,AirNow,25,AQS,33
1/4/20,AQS,27,AQS,32
1/5/20,AQS,31,AQS,17
1/6/20,AirNow,33,AQS,29
1/7/20,AirNow,27,AQS,33
1/8/20,AQS,33,AQS,28
1/9/20,AQS,27,AQS,30
1/10/20,AirNow,28,AQS,33
1/11/20,AQS,33,AQS,33
1/12/20,AQS,34,AQS,10
1/13/20,AQS,15,AQS,36
1/14/20,AQS,14,AQS,46
1/15/20,AirNow,19,AQS,41
1/16/20,AQS,33,AQS,25
1/17/20,AQS,33,AQS,23
1/18/20,AQS,30,AQS,33
1/19/20,AQS,31,AQS,23
1/20/20,AirNow,39,AQS,28
1/21/20,AQS,38,AQS,22
1/22/20,AQS,31,AQS,47
1/23/20,AQS,25,AQS,66
1/24/20,AQS,35,AQS,54
1/25/20,AQS,33,AQS,14
1/26/20,AQS,29,AQS,12
1/27/20,AirNow,34,AQS,24
1/28/20,AQS,32,AQS,21
1/29/20,AQS,36,AQS,27
1/30/20,AQS,29,AQS,43
1/31/20,AirNow,30,AQS,48
2/1/20,AQS,34,AQS,62
2/2/20,AQS,35,AQS,38
2/3/20,AQS,32,AQS,32
2/4/20,AQS,31,AQS,42
2/5/20,AQS,28,AQS,32
2/6/20,AQS,19,AQS,25
2/7/20,AQS,32,AQS,11
2/8/20,AQS,37,AQS,20
2/9/20,AQS,36,AQS,33
2/10/20,AQS,31,AQS,28
2/11/20,AQS,31,AQS,36
2/12/20,AQS,31,AQS,38
2/13/20,AQS,31,AQS,21
2/14/20,AQS,33,AQS,17
2/15/20,AQS,34,AQS,23
2/16/20,AirNow,31,AQS,35
2/17/20,AirNow,36,AQS,55
2/18/20,AQS,38,AQS,45
2/19/20,AQS,35,AQS,23
2/20/20,AQS,34,AQS,30
2/21/20,AQS,37,AQS,32
2/22/20,AirNow,44,AQS,51
2/23/20,AirNow,44,AQS,57
2/24/20,AirNow,45,AQS,55
2/25/20,AQS,26,AQS,37
2/26/20,AQS,30,AQS,57
2/27/20,AirNow,38,AQS,32
2/28/20,AirNow,37,AQS,28
2/29/20,AirNow,39,AQS,30
3/1/20,AQS,41,AQS,25
3/2/20,AQS,48,AQS,46
3/3/20,AQS,38,AQS,48
3/4/20,AQS,41,AQS,23
3/5/20,AQS,39,AQS,46
3/6/20,AQS,35,AQS,33
3/7/20,AQS,40,AQS,26
3/8/20,AirNow,44,AQS,27
3/9/20,AirNow,48,AQS,55
3/10/20,AirNow,40,AQS,35
3/11/20,AQS,34,AQS,30
3/12/20,AQS,39,AQS,43
3/13/20,AQS,43,AQS,28
3/14/20,AQS,42,AQS,21
3/15/20,AQS,37,AQS,30
3/16/20,AQS,44,AQS,38
3/17/20,AQS,37,AQS,30
3/18/20,AQS,39,AQS,29
3/19/20,AQS,36,AQS,49
3/20/20,AQS,38,AQS,44
3/21/20,AQS,36,AQS,20
3/22/20,AQS,41,AQS,26
3/23/20,AQS,36,AQS,20
3/24/20,AQS,36,AQS,28
3/25/20,AQS,35,AQS,26
3/26/20,AQS,38,AQS,38
3/27/20,AQS,44,AQS,30
3/28/20,AQS,40,AQS,38
3/29/20,AQS,34,AQS,39
3/30/20,AQS,45,AQS,33
3/31/20,AQS,37,AQS,17
4/1/20,AQS,37,AirNow,28
4/2/20,AQS,44,AirNow,18
4/3/20,AirNow,46,AQS,15
4/4/20,AQS,33,AQS,19
4/5/20,AQS,43,AQS,32
4/6/20,AQS,48,AQS,31
4/7/20,AQS,42,AirNow,45
4/8/20,AQS,47,AQS,28
4/9/20,AQS,47,AirNow,31
4/10/20,AQS,41,AirNow,18
4/11/20,AQS,45,AirNow,33
4/12/20,AQS,46,AQS,49
4/13/20,AQS,42,AQS,21
4/14/20,AQS,44,AirNow,22
4/15/20,AQS,44,AirNow,28
4/16/20,AQS,45,AirNow,33
4/17/20,AQS,47,AirNow,40
4/18/20,AQS,44,AirNow,35
4/19/20,AQS,46,AQS,57
4/20/20,AQS,42,AQS,54
4/21/20,AQS,44,AQS,32
4/22/20,AQS,45,AQS,23
4/23/20,AQS,38,AQS,38
4/24/20,AQS,32,AQS,36
4/25/20,AQS,44,AirNow,29
4/26/20,AQS,35,AirNow,17
4/27/20,AQS,38,AQS,17
4/28/20,AQS,37,AQS,28
4/29/20,AQS,47,AirNow,35
4/30/20,AQS,42,AirNow,21
5/1/20,AQS,36,AQS,13
5/2/20,AQS,45,AQS,21
5/3/20,AQS,45,AQS,37
5/4/20,AQS,44,AQS,25
5/5/20,AQS,37,AQS,22
5/6/20,AirNow,35,AQS,19
5/7/20,AQS,47,AirNow,17
