Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/2/93,,,AQS,
1/6/93,AQS,15,AQS,
1/7/93,AQS,13,,
1/8/93,AQS,27,,
1/9/93,AQS,27,AQS,
1/10/93,AQS,23,,
1/11/93,AQS,25,,
1/12/93,AQS,30,,
1/13/93,AQS,27,AQS,
1/14/93,AQS,18,,
1/15/93,AQS,15,,
1/16/93,AQS,10,AQS,
1/17/93,AQS,25,,
1/18/93,AQS,35,,
1/19/93,AQS,33,,
1/21/93,AQS,19,,
1/22/93,AQS,29,,
1/23/93,AQS,37,AQS,
1/24/93,AQS,16,,
1/25/93,AQS,8,,
1/26/93,AQS,7,,
1/27/93,AQS,13,AQS,
1/28/93,AQS,16,,
1/29/93,AQS,9,,
1/30/93,AQS,11,AQS,
2/2/93,AQS,30,,
2/3/93,AQS,23,AQS,
2/4/93,AQS,31,,
2/5/93,AQS,24,,
2/6/93,AQS,25,AQS,
2/7/93,AQS,36,,
2/8/93,AQS,38,,
2/9/93,AQS,26,,
2/10/93,AQS,19,AQS,
2/11/93,AQS,24,,
2/12/93,AQS,20,,
2/13/93,AQS,19,AQS,
2/14/93,AQS,21,,
2/15/93,AQS,34,,
2/16/93,AQS,40,,
2/17/93,AQS,37,AQS,
2/18/93,AQS,34,,
2/19/93,AQS,31,,
2/20/93,AQS,28,AQS,
2/21/93,AQS,31,,
2/22/93,AQS,27,,
2/23/93,AQS,23,,
2/24/93,AQS,37,AQS,
2/25/93,AQS,35,,
2/26/93,AQS,36,,
2/27/93,AQS,35,AQS,
2/28/93,AQS,37,,
3/1/93,AQS,30,,
3/2/93,AQS,25,,
3/3/93,AQS,25,,
3/4/93,AQS,29,,
3/5/93,AQS,19,,
3/6/93,AQS,20,AQS,
3/7/93,AQS,27,,
3/8/93,AQS,19,,
3/9/93,AQS,24,,
3/10/93,AQS,31,AQS,
3/11/93,AQS,32,,
3/12/93,AQS,36,,
3/13/93,AQS,24,AQS,
3/14/93,AQS,22,,
3/15/93,AQS,31,,
3/16/93,AQS,26,,
3/17/93,AQS,17,AQS,
3/18/93,AQS,33,,
3/19/93,AQS,29,,
3/20/93,AQS,34,AQS,
3/21/93,AQS,25,,
3/22/93,AQS,24,,
3/23/93,AQS,34,,
3/24/93,AQS,29,AQS,
3/27/93,,,AQS,
3/31/93,AQS,31,AQS,
4/1/93,AQS,42,,
4/2/93,AQS,30,,
4/3/93,AQS,42,,
4/4/93,AQS,42,,
4/5/93,AQS,36,,
4/6/93,AQS,31,,
4/7/93,AQS,35,AQS,
4/8/93,AQS,34,,
4/9/93,AQS,36,,
4/10/93,AQS,33,AQS,
4/11/93,AQS,31,,
4/12/93,AQS,33,,
4/13/93,AQS,31,,
4/14/93,AQS,42,AQS,
4/15/93,AQS,35,,
4/16/93,AQS,38,,
4/17/93,AQS,38,AQS,
4/18/93,AQS,39,,
4/19/93,AQS,42,,
4/20/93,AQS,42,,
4/21/93,AQS,35,AQS,
4/22/93,AQS,32,,
4/23/93,AQS,36,,
4/24/93,AQS,36,AQS,
4/25/93,AQS,45,,
4/26/93,AQS,33,,
4/27/93,AQS,31,,
4/28/93,AQS,36,AQS,
4/29/93,AQS,36,,
4/30/93,AQS,44,,
5/1/93,AQS,39,AQS,
5/2/93,AQS,48,,
5/3/93,AQS,37,,
5/4/93,AQS,36,,
5/5/93,AQS,38,AQS,
5/6/93,AQS,38,,
5/7/93,AQS,31,,
5/8/93,AQS,33,AQS,
5/9/93,AQS,33,,
5/10/93,AQS,38,,
5/11/93,AQS,37,,
5/12/93,AQS,50,AQS,
5/13/93,AQS,61,,
5/14/93,AQS,47,,
5/15/93,AQS,47,AQS,
5/16/93,AQS,84,,
5/17/93,AQS,105,,
5/18/93,AQS,80,,
5/19/93,AQS,44,AQS,
5/20/93,AQS,39,,
5/21/93,AQS,30,,
5/22/93,AQS,33,AQS,
5/23/93,AQS,41,,
5/24/93,AQS,48,,
5/25/93,AQS,28,,
5/26/93,AQS,48,AQS,
5/27/93,AQS,33,,
5/28/93,AQS,37,,
5/29/93,AQS,38,AQS,
5/30/93,AQS,35,,
5/31/93,AQS,34,,
6/1/93,AQS,30,,
6/2/93,AQS,30,AQS,
6/3/93,AQS,26,,
6/4/93,AQS,32,,
6/5/93,AQS,34,AQS,
6/6/93,AQS,27,,
6/7/93,AQS,32,,
6/8/93,AQS,34,,
6/9/93,AQS,31,AQS,
6/10/93,AQS,30,,
6/11/93,AQS,26,,
6/12/93,AQS,33,AQS,
6/13/93,AQS,37,,
6/14/93,AQS,25,,
6/15/93,AQS,25,,
6/16/93,AQS,32,AQS,
6/17/93,AQS,36,,
6/18/93,AQS,46,,
6/19/93,AQS,42,AQS,
6/20/93,AQS,58,,
6/21/93,AQS,29,,
6/22/93,AQS,25,,
6/23/93,AQS,27,AQS,
6/24/93,AQS,38,,
6/25/93,AQS,67,,
6/26/93,AQS,34,AQS,
6/27/93,AQS,29,,
6/28/93,AQS,23,,
6/29/93,AQS,31,,
6/30/93,AQS,33,AQS,
7/1/93,AQS,20,,
7/2/93,AQS,24,,
7/3/93,AQS,28,AQS,
7/4/93,AQS,32,,
7/5/93,AQS,28,,
7/6/93,AQS,30,,
7/7/93,AQS,34,AQS,
7/8/93,AQS,41,,
7/9/93,AQS,27,,
7/10/93,AQS,27,AQS,
7/11/93,AQS,24,,
7/12/93,AQS,27,,
7/13/93,AQS,29,,
7/14/93,AQS,21,AQS,
7/15/93,AQS,20,,
7/16/93,AQS,18,,
7/17/93,AQS,26,AQS,
7/18/93,AQS,44,,
7/19/93,AQS,18,,
7/20/93,AQS,16,,
7/21/93,AQS,25,AQS,
7/22/93,AQS,12,,
7/23/93,AQS,17,,
7/24/93,AQS,15,AQS,
7/25/93,AQS,27,,
7/26/93,AQS,34,,
7/27/93,AQS,30,,
7/28/93,AQS,11,AQS,
7/29/93,AQS,14,,
7/30/93,AQS,22,,
7/31/93,AQS,47,AQS,
8/1/93,AQS,51,,
8/2/93,AQS,87,,
8/3/93,AQS,119,,
8/4/93,AQS,108,AQS,
8/5/93,AQS,115,,
8/6/93,AQS,27,,
8/7/93,AQS,25,AQS,
8/8/93,AQS,27,,
8/9/93,AQS,24,,
8/10/93,AQS,25,,
8/11/93,AQS,35,AQS,
8/12/93,AQS,29,,
8/13/93,AQS,18,,
8/14/93,AQS,15,AQS,
8/15/93,AQS,22,,
8/16/93,AQS,13,,
8/17/93,AQS,28,,
8/18/93,AQS,42,AQS,
8/19/93,AQS,51,,
8/20/93,AQS,35,,
8/21/93,AQS,32,AQS,
8/22/93,AQS,31,,
8/23/93,AQS,26,,
8/24/93,AQS,30,,
8/25/93,AQS,30,AQS,
8/26/93,AQS,32,,
8/27/93,AQS,34,,
8/28/93,AQS,29,AQS,
8/29/93,AQS,36,,
8/30/93,AQS,37,,
8/31/93,AQS,42,,
9/1/93,AQS,44,AQS,
9/2/93,AQS,67,,
9/3/93,AQS,74,,
9/4/93,AQS,24,AQS,
9/5/93,AQS,34,,
9/6/93,AQS,46,,
9/7/93,AQS,93,,
9/8/93,AQS,90,AQS,
9/9/93,AQS,87,,
9/10/93,AQS,90,,
9/11/93,AQS,25,AQS,
9/12/93,AQS,38,,
9/13/93,AQS,32,,
9/14/93,AQS,23,,
9/15/93,AQS,31,AQS,
9/16/93,AQS,30,,
9/17/93,AQS,43,,
9/18/93,AQS,27,AQS,
9/19/93,AQS,27,,
9/20/93,AQS,29,,
9/21/93,AQS,30,,
9/22/93,AQS,28,AQS,
9/23/93,AQS,35,,
9/24/93,AQS,26,,
9/25/93,AQS,34,AQS,
9/26/93,AQS,41,,
9/27/93,AQS,45,,
9/28/93,AQS,49,,
9/29/93,AQS,40,AQS,
9/30/93,AQS,36,,
10/1/93,AQS,44,,
10/2/93,AQS,50,AQS,
10/3/93,AQS,58,,
10/4/93,AQS,28,,
10/5/93,AQS,13,,
10/6/93,AQS,21,AQS,
10/7/93,AQS,21,,
10/8/93,AQS,26,,
10/9/93,AQS,30,AQS,
10/10/93,AQS,25,,
10/11/93,AQS,22,,
10/12/93,AQS,10,,
10/13/93,AQS,22,AQS,
10/14/93,AQS,15,,
10/15/93,AQS,15,,
10/16/93,AQS,19,AQS,
10/17/93,AQS,20,,
10/18/93,AQS,20,,
10/19/93,AQS,26,,
10/20/93,AQS,13,AQS,
10/21/93,AQS,19,,
10/22/93,AQS,26,,
10/23/93,AQS,34,AQS,
10/24/93,AQS,36,,
10/25/93,AQS,20,,
10/26/93,AQS,16,,
10/27/93,AQS,12,AQS,
10/28/93,AQS,14,,
10/29/93,AQS,14,,
10/30/93,AQS,14,AQS,
10/31/93,AQS,31,,
11/1/93,AQS,16,,
11/2/93,AQS,24,,
11/3/93,AQS,23,AQS,
11/4/93,AQS,17,,
11/5/93,AQS,14,,
11/6/93,AQS,17,AQS,
11/7/93,AQS,16,,
11/8/93,AQS,15,,
11/9/93,AQS,3,,
11/10/93,AQS,11,AQS,
11/11/93,AQS,22,,
11/12/93,AQS,10,,
11/13/93,AQS,17,AQS,
11/14/93,AQS,17,,
11/15/93,AQS,14,,
11/16/93,AQS,12,,
11/17/93,AQS,13,AQS,
11/18/93,AQS,12,,
11/19/93,AQS,9,,
11/20/93,AQS,7,AQS,
11/21/93,AQS,22,,
11/22/93,AQS,25,,
11/23/93,AQS,26,,
11/24/93,AQS,19,AQS,
11/25/93,AQS,18,,
11/26/93,AQS,18,,
11/27/93,AQS,12,,
11/28/93,AQS,15,,
11/29/93,AQS,19,,
11/30/93,AQS,20,,
12/1/93,AQS,31,AQS,
12/2/93,AQS,22,,
12/3/93,AQS,26,,
