Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/91,AQS,31,,
1/2/91,AQS,29,AQS,
1/3/91,AQS,27,,
1/4/91,AQS,25,,
1/5/91,AQS,26,AQS,
1/6/91,AQS,27,,
1/7/91,AQS,27,,
1/8/91,AQS,26,,
1/9/91,AQS,26,AQS,
1/10/91,AQS,26,,
1/11/91,AQS,25,,
1/12/91,AQS,28,AQS,
1/13/91,AQS,36,,
1/14/91,AQS,39,,
1/15/91,AQS,37,,
1/16/91,AQS,23,AQS,
1/17/91,AQS,48,,
1/18/91,AQS,43,,
1/19/91,AQS,37,AQS,
1/20/91,AQS,29,,
1/21/91,AQS,43,,
1/22/91,AQS,38,,
1/23/91,AQS,51,AQS,
1/24/91,AQS,45,,
1/25/91,AQS,31,,
1/26/91,AQS,30,AQS,
1/27/91,AQS,27,,
1/28/91,AQS,31,,
1/29/91,AQS,28,,
1/30/91,AQS,31,AQS,
1/31/91,AQS,30,,
2/1/91,AQS,34,,
2/2/91,AQS,27,AQS,
2/3/91,AQS,39,,
2/4/91,AQS,54,,
2/5/91,AQS,87,,
2/6/91,AQS,44,AQS,
2/7/91,AQS,54,,
2/8/91,AQS,45,,
2/9/91,AQS,48,AQS,
2/10/91,AQS,90,,
2/11/91,AQS,58,,
2/12/91,AQS,67,,
2/13/91,AQS,44,AQS,
2/14/91,AQS,44,,
2/15/91,AQS,45,,
2/16/91,AQS,45,AQS,
2/17/91,AQS,44,,
2/18/91,AQS,44,,
2/19/91,AQS,40,,
2/20/91,AQS,34,AQS,
2/21/91,AQS,26,,
2/22/91,AQS,27,,
2/23/91,AQS,31,AQS,
2/24/91,AQS,41,,
2/25/91,AQS,28,,
2/26/91,AQS,37,,
2/27/91,AQS,49,AQS,
2/28/91,AQS,44,,
3/1/91,AQS,33,,
3/2/91,AQS,31,AQS,
3/3/91,AQS,35,,
3/4/91,AQS,40,,
3/5/91,AQS,49,,
3/6/91,AQS,58,AQS,
3/7/91,AQS,51,,
3/8/91,AQS,43,,
3/9/91,AQS,33,AQS,
3/10/91,AQS,54,,
3/11/91,AQS,51,,
3/12/91,AQS,49,,
3/13/91,AQS,44,AQS,
3/14/91,AQS,33,,
3/15/91,AQS,54,,
3/16/91,AQS,49,AQS,
3/17/91,AQS,44,,
3/18/91,AQS,32,,
3/19/91,AQS,77,,
3/20/91,AQS,67,AQS,
3/21/91,AQS,54,,
3/22/91,AQS,44,,
3/23/91,AQS,46,AQS,
3/24/91,AQS,47,,
3/25/91,AQS,58,,
3/26/91,AQS,51,,
3/27/91,AQS,49,AQS,
3/28/91,AQS,40,,
3/29/91,AQS,42,,
3/30/91,AQS,35,AQS,
3/31/91,AQS,32,,
4/1/91,AQS,51,,
4/2/91,AQS,61,,
4/3/91,AQS,48,AQS,
4/4/91,AQS,40,,
4/5/91,AQS,35,,
4/6/91,AQS,32,AQS,
4/7/91,AQS,33,,
4/8/91,AQS,35,,
4/9/91,AQS,34,,
4/10/91,AQS,41,AQS,
4/11/91,AQS,39,,
4/12/91,AQS,34,,
4/13/91,AQS,34,AQS,
4/14/91,AQS,37,,
4/15/91,AQS,34,,
4/16/91,AQS,31,,
4/17/91,AQS,35,AQS,
4/18/91,AQS,45,,
4/19/91,AQS,32,,
4/20/91,AQS,35,AQS,
4/21/91,AQS,54,,
4/22/91,AQS,126,,
4/23/91,AQS,44,,
4/24/91,AQS,33,,
4/25/91,AQS,29,,
4/26/91,AQS,31,,
4/27/91,AQS,29,,
4/28/91,AQS,28,,
4/29/91,AQS,24,,
4/30/91,AQS,27,,
5/1/91,AQS,42,AQS,
5/2/91,AQS,67,,
5/3/91,AQS,43,,
5/4/91,AQS,43,AQS,
5/5/91,AQS,34,,
5/6/91,AQS,31,,
5/7/91,AQS,43,,
5/8/91,AQS,41,AQS,
5/9/91,AQS,40,,
5/10/91,AQS,42,,
5/11/91,AQS,44,AQS,
5/12/91,AQS,40,,
5/13/91,AQS,34,,
5/14/91,AQS,31,,
5/15/91,AQS,31,AQS,
5/16/91,AQS,24,,
5/17/91,AQS,29,,
5/18/91,AQS,27,AQS,
5/19/91,AQS,24,,
5/20/91,AQS,22,,
5/21/91,AQS,28,,
5/22/91,AQS,27,AQS,
5/23/91,AQS,32,,
5/24/91,AQS,25,,
5/25/91,AQS,24,AQS,
5/26/91,AQS,20,,
5/27/91,AQS,19,,
5/28/91,AQS,28,,
5/29/91,AQS,34,AQS,
5/30/91,AQS,150,,
5/31/91,AQS,97,,
6/1/91,AQS,90,AQS,
6/2/91,AQS,44,,
6/3/91,AQS,30,,
6/4/91,AQS,30,,
6/5/91,AQS,39,AQS,
6/6/91,AQS,45,,
6/7/91,AQS,64,,
6/8/91,AQS,58,AQS,
6/9/91,AQS,44,,
6/10/91,AQS,36,,
6/11/91,AQS,31,,
6/12/91,AQS,31,AQS,
6/13/91,AQS,29,,
6/14/91,AQS,31,,
6/15/91,AQS,58,AQS,
6/16/91,AQS,44,,
6/17/91,AQS,31,,
6/18/91,AQS,30,,
6/19/91,AQS,40,AQS,
6/20/91,AQS,31,,
6/21/91,AQS,30,,
6/22/91,AQS,34,AQS,
6/23/91,AQS,27,,
6/24/91,AQS,25,,
6/25/91,AQS,42,,
6/26/91,AQS,49,AQS,
6/27/91,AQS,64,,
6/28/91,AQS,44,,
6/29/91,AQS,37,AQS,
6/30/91,AQS,33,,
7/1/91,AQS,35,,
7/2/91,AQS,26,,
7/3/91,AQS,34,AQS,
7/4/91,AQS,31,,
7/5/91,AQS,24,,
7/6/91,AQS,30,AQS,
7/7/91,AQS,34,,
7/8/91,AQS,34,,
7/9/91,AQS,35,,
7/10/91,AQS,25,AQS,
7/11/91,AQS,23,,
7/12/91,AQS,48,,
7/13/91,AQS,48,AQS,
7/14/91,AQS,41,,
7/15/91,AQS,28,,
7/16/91,AQS,22,,
7/17/91,AQS,27,AQS,
7/18/91,AQS,27,,
7/19/91,AQS,24,,
7/20/91,AQS,28,,
7/21/91,AQS,29,,
7/22/91,AQS,31,,
7/23/91,AQS,43,,
7/24/91,AQS,41,AQS,
7/25/91,AQS,26,,
7/26/91,AQS,37,,
7/27/91,AQS,33,AQS,
7/28/91,AQS,43,,
7/29/91,AQS,28,,
7/30/91,AQS,31,,
7/31/91,AQS,21,AQS,
8/1/91,AQS,20,,
8/2/91,AQS,25,,
8/3/91,AQS,39,AQS,
8/4/91,AQS,43,,
8/5/91,AQS,41,,
8/6/91,AQS,24,,
8/7/91,AQS,19,AQS,
8/8/91,AQS,26,,
8/9/91,AQS,35,,
8/10/91,AQS,97,AQS,
8/11/91,AQS,50,,
8/12/91,AQS,45,,
8/13/91,AQS,30,,
8/14/91,AQS,25,AQS,
8/15/91,AQS,28,,
8/16/91,AQS,71,,
8/17/91,AQS,49,AQS,
8/18/91,AQS,48,,
8/19/91,AQS,34,,
8/20/91,AQS,34,,
8/21/91,AQS,41,AQS,
8/22/91,AQS,31,,
8/23/91,AQS,23,,
8/24/91,AQS,31,AQS,
8/25/91,AQS,31,,
8/26/91,AQS,27,,
8/27/91,AQS,30,,
8/28/91,AQS,21,AQS,
8/29/91,AQS,30,,
8/30/91,AQS,31,,
8/31/91,AQS,42,AQS,
9/1/91,AQS,28,,
9/2/91,AQS,35,,
9/3/91,AQS,33,,
9/4/91,AQS,36,AQS,
9/5/91,AQS,37,,
9/6/91,AQS,61,,
9/7/91,AQS,31,AQS,
9/8/91,AQS,26,,
9/9/91,AQS,28,,
9/10/91,AQS,30,,
9/11/91,AQS,26,,
9/12/91,AQS,33,,
9/13/91,AQS,36,,
9/14/91,AQS,40,,
9/15/91,AQS,49,,
9/16/91,AQS,43,,
9/17/91,AQS,31,,
9/18/91,AQS,31,AQS,
9/19/91,AQS,26,,
9/20/91,AQS,25,,
9/21/91,AQS,33,AQS,
9/22/91,AQS,34,,
9/23/91,AQS,24,,
9/24/91,AQS,24,,
9/25/91,AQS,27,AQS,
9/26/91,AQS,28,,
9/27/91,AQS,133,,
9/28/91,AQS,108,AQS,
9/29/91,AQS,41,,
9/30/91,AQS,38,,
10/1/91,AQS,31,,
10/2/91,AQS,19,AQS,
10/3/91,AQS,20,,
10/4/91,AQS,31,,
10/5/91,AQS,25,AQS,
10/6/91,AQS,38,,
10/7/91,AQS,40,,
10/8/91,AQS,36,,
10/9/91,AQS,30,AQS,
10/10/91,AQS,24,,
10/11/91,AQS,32,,
10/12/91,AQS,47,AQS,
10/13/91,AQS,126,,
10/14/91,AQS,64,,
10/15/91,AQS,30,,
10/16/91,AQS,45,AQS,
10/17/91,AQS,80,,
10/18/91,AQS,45,,
10/19/91,AQS,29,AQS,
10/20/91,AQS,22,,
10/21/91,AQS,22,,
10/22/91,AQS,26,,
10/23/91,AQS,38,AQS,
10/24/91,AQS,38,,
10/25/91,AQS,32,,
10/26/91,AQS,33,AQS,
10/27/91,AQS,34,,
10/28/91,AQS,34,,
10/29/91,AQS,41,,
10/30/91,AQS,41,AQS,
10/31/91,AQS,44,,
11/1/91,AQS,44,,
11/2/91,AQS,45,AQS,
11/3/91,AQS,37,,
11/4/91,AQS,33,,
11/5/91,AQS,39,,
11/6/91,AQS,22,AQS,
11/7/91,AQS,27,,
11/8/91,AQS,45,,
11/9/91,AQS,50,AQS,
11/10/91,AQS,48,,
11/11/91,AQS,51,,
11/12/91,AQS,67,,
11/13/91,AQS,93,AQS,
11/14/91,AQS,44,,
11/15/91,AQS,44,,
11/16/91,AQS,32,AQS,
11/17/91,AQS,37,,
11/18/91,AQS,39,,
11/19/91,AQS,40,,
