Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/05,AQS,26,AQS,62
1/2/05,AQS,30,AQS,89
1/3/05,AQS,31,AQS,109
1/4/05,AQS,31,AQS,117
1/5/05,AQS,37,AQS,137
1/6/05,AQS,34,AQS,88
1/7/05,AQS,33,AQS,57
1/8/05,AQS,32,AQS,58
1/9/05,AQS,32,AQS,65
1/10/05,AQS,32,AQS,71
1/11/05,AQS,39,AQS,63
1/12/05,AQS,42,AQS,42
1/13/05,AQS,42,AQS,54
1/14/05,AQS,40,AQS,72
1/15/05,AQS,43,AQS,65
1/16/05,AQS,44,AQS,92
1/17/05,AQS,44,AQS,76
1/18/05,AQS,27,AQS,33
1/19/05,AQS,31,AQS,62
1/20/05,AQS,30,AQS,56
1/21/05,AQS,43,AQS,87
1/22/05,AQS,43,AQS,73
1/23/05,AQS,49,AQS,75
1/24/05,AQS,49,AQS,69
1/25/05,AQS,41,AQS,110
1/26/05,AQS,39,AQS,116
1/27/05,AQS,38,AQS,70
1/28/05,AQS,31,AQS,84
1/29/05,AQS,31,AQS,51
1/30/05,AQS,39,AQS,38
1/31/05,AQS,40,AQS,55
2/1/05,AQS,44,AQS,74
2/2/05,AQS,44,AQS,77
2/3/05,AQS,43,AQS,70
2/4/05,AQS,39,AQS,40
2/5/05,AQS,39,AQS,27
2/6/05,AQS,34,AQS,34
2/7/05,AQS,31,AQS,57
2/8/05,AQS,44,AQS,82
2/9/05,AQS,44,AQS,113
2/10/05,AQS,44,AQS,100
2/11/05,AQS,45,AQS,91
2/12/05,AQS,44,AQS,61
2/13/05,AQS,41,AQS,27
2/14/05,AQS,39,AQS,54
2/15/05,AQS,35,AQS,68
2/16/05,AQS,40,AQS,66
2/17/05,AQS,40,AQS,77
2/18/05,AQS,41,AQS,93
2/19/05,AQS,36,AQS,96
2/20/05,AQS,34,AQS,91
2/21/05,AQS,38,AQS,109
2/22/05,AQS,37,AQS,86
2/23/05,AQS,37,AQS,91
2/24/05,AQS,37,AQS,95
2/25/05,AQS,36,AQS,97
2/26/05,AQS,34,AQS,120
2/27/05,AQS,33,AQS,104
2/28/05,AQS,39,AQS,63
3/1/05,AQS,36,AQS,55
3/2/05,AQS,36,AQS,59
3/3/05,AQS,35,AQS,65
3/4/05,AQS,35,AQS,60
3/5/05,AQS,42,AQS,48
3/6/05,AQS,38,AQS,63
3/7/05,AQS,40,AQS,61
3/8/05,AQS,40,AQS,60
3/9/05,AQS,43,AQS,57
3/10/05,AQS,40,AQS,77
3/11/05,AQS,39,AQS,71
3/12/05,AQS,33,AQS,38
3/13/05,AQS,42,AQS,53
3/14/05,AQS,44,AQS,59
3/15/05,AQS,48,AQS,51
3/16/05,AQS,49,AQS,48
3/17/05,AQS,38,AQS,39
3/18/05,AQS,49,AQS,44
3/19/05,AQS,47,AQS,56
3/20/05,AQS,41,AQS,40
3/21/05,AQS,40,AQS,32
3/22/05,AQS,38,AQS,33
3/23/05,AQS,36,AQS,51
3/24/05,AQS,34,AQS,56
3/25/05,AQS,39,AQS,50
3/26/05,AQS,39,AQS,31
3/27/05,AQS,41,AQS,22
3/28/05,AQS,46,AQS,36
3/29/05,AQS,44,AQS,38
3/30/05,AQS,44,AQS,50
3/31/05,AQS,48,AQS,52
4/1/05,AQS,44,AQS,30
4/2/05,AQS,44,AQS,31
4/3/05,AQS,42,AQS,32
4/4/05,AQS,44,AQS,32
4/5/05,AQS,58,AQS,51
4/6/05,AQS,46,AQS,56
4/7/05,AQS,44,AQS,40
4/8/05,AQS,43,AQS,35
4/9/05,AQS,39,AQS,38
4/10/05,AQS,44,AQS,33
4/11/05,AQS,44,AQS,31
4/12/05,AQS,44,AQS,40
4/13/05,AQS,39,AQS,40
4/14/05,AQS,44,AQS,25
4/15/05,AQS,44,AQS,33
4/16/05,AQS,45,AQS,29
4/17/05,AQS,39,AQS,33
4/18/05,AQS,40,AQS,33
4/19/05,AQS,42,AQS,43
4/20/05,AQS,32,AQS,57
4/21/05,AQS,47,AQS,52
4/22/05,AQS,38,AQS,62
4/23/05,AQS,39,AQS,58
4/24/05,AQS,41,AQS,37
4/25/05,AQS,43,AQS,43
4/26/05,AQS,42,AQS,57
4/27/05,AQS,42,AQS,62
4/28/05,AQS,40,AQS,59
4/29/05,AQS,32,AQS,41
4/30/05,AQS,29,AQS,26
5/1/05,AQS,39,AQS,45
5/2/05,AQS,38,AQS,46
5/3/05,AQS,37,AQS,43
5/4/05,AQS,38,AQS,54
5/5/05,AQS,31,AQS,64
5/6/05,AQS,37,AQS,55
5/7/05,AQS,35,AQS,47
5/8/05,AQS,32,AQS,62
5/9/05,AQS,30,AQS,61
5/10/05,AQS,30,AQS,38
5/11/05,AQS,30,AQS,32
5/12/05,AQS,31,AQS,51
5/13/05,AQS,34,AQS,62
5/14/05,AQS,35,AQS,37
5/15/05,AQS,41,AQS,31
5/16/05,AQS,40,AQS,42
5/17/05,AQS,35,AQS,35
5/18/05,AQS,37,AQS,41
5/19/05,AQS,36,AQS,40
5/20/05,AQS,35,AQS,50
5/21/05,AQS,45,AQS,43
5/22/05,AQS,47,AQS,40
5/23/05,AQS,39,AQS,56
5/24/05,AQS,40,AQS,38
5/25/05,AQS,44,AQS,44
5/26/05,AQS,46,AQS,64
5/27/05,AQS,101,AQS,68
5/28/05,AQS,122,AQS,64
5/29/05,AQS,32,AQS,42
5/30/05,AQS,35,AQS,43
5/31/05,AQS,43,AQS,30
6/1/05,AQS,36,AQS,27
6/2/05,AQS,31,AQS,40
6/3/05,AQS,35,AQS,47
6/4/05,AQS,34,AQS,35
6/5/05,AQS,32,AQS,33
6/6/05,AQS,30,AQS,30
6/7/05,AQS,32,AQS,38
6/8/05,AQS,29,AQS,35
6/9/05,AQS,33,AQS,47
6/10/05,AQS,32,AQS,36
6/11/05,AQS,31,AQS,28
6/12/05,AQS,31,AQS,29
6/13/05,AQS,36,AQS,31
6/14/05,AQS,36,AQS,26
6/15/05,AQS,34,AQS,37
6/16/05,AQS,36,AQS,49
6/17/05,AQS,43,AQS,29
6/18/05,AQS,35,AQS,43
6/19/05,AQS,40,AQS,42
6/20/05,AQS,45,AQS,48
6/21/05,AQS,37,AQS,57
6/22/05,AQS,30,AQS,48
6/23/05,AQS,37,AQS,48
6/24/05,AQS,35,AQS,48
6/25/05,AQS,31,AQS,35
6/26/05,AQS,30,AQS,33
6/27/05,AQS,45,AQS,42
6/28/05,AQS,20,AQS,46
6/29/05,AQS,29,AQS,42
6/30/05,AQS,31,AQS,55
7/1/05,AQS,31,AQS,45
7/2/05,AQS,25,AQS,34
7/3/05,AQS,40,AQS,56
7/4/05,AQS,50,AQS,90
7/5/05,AQS,37,AQS,119
7/6/05,AQS,22,AQS,28
7/7/05,AQS,30,AQS,45
7/8/05,AQS,26,AQS,39
7/9/05,AQS,32,AQS,59
7/10/05,AQS,31,AQS,45
7/11/05,AQS,32,AQS,44
7/12/05,AQS,20,AQS,34
7/13/05,AQS,25,AQS,39
7/14/05,AQS,36,AQS,44
7/15/05,AQS,33,AQS,66
7/16/05,AQS,27,AQS,36
7/17/05,AQS,46,AQS,42
7/18/05,AQS,45,AQS,63
7/19/05,AQS,44,AQS,55
7/20/05,AQS,50,AQS,53
7/21/05,AQS,112,AQS,58
7/22/05,AQS,44,AQS,58
7/23/05,AQS,36,AQS,45
7/24/05,AQS,39,AQS,45
7/25/05,AQS,42,AQS,48
7/26/05,AQS,64,AQS,55
7/27/05,AQS,77,AQS,58
7/28/05,AQS,49,AQS,58
7/29/05,AQS,47,AQS,57
7/30/05,AQS,51,AQS,52
7/31/05,AQS,45,AQS,34
8/1/05,AQS,31,AQS,30
8/2/05,AQS,34,AQS,51
8/3/05,AQS,50,AQS,56
8/4/05,AQS,90,AQS,63
8/5/05,AQS,67,AQS,72
8/6/05,AQS,42,AQS,48
8/7/05,AQS,44,AQS,60
8/8/05,AQS,46,AQS,62
8/9/05,AQS,40,AQS,55
8/10/05,AQS,34,AQS,48
8/11/05,AQS,29,AQS,62
8/12/05,AQS,38,AQS,71
8/13/05,AQS,51,AQS,71
8/14/05,AQS,90,AQS,71
8/15/05,AQS,71,AQS,67
8/16/05,AQS,45,AQS,50
8/17/05,AQS,19,AQS,34
8/18/05,AQS,34,AQS,52
8/19/05,AQS,48,AQS,63
8/20/05,AQS,50,AQS,46
8/21/05,AQS,46,AQS,33
8/22/05,AQS,32,AQS,43
8/23/05,AQS,26,AQS,60
8/24/05,AQS,34,AQS,57
8/25/05,AQS,47,AQS,63
8/26/05,AQS,58,AQS,66
8/27/05,AQS,40,AQS,45
8/28/05,AQS,33,AQS,21
8/29/05,AQS,29,AQS,41
8/30/05,AQS,25,AQS,44
8/31/05,AQS,35,AQS,39
9/1/05,AQS,36,AQS,42
9/2/05,AQS,29,AQS,54
9/3/05,AQS,31,AQS,30
9/4/05,AQS,30,AQS,34
9/5/05,AQS,32,AQS,38
9/6/05,AQS,32,AQS,46
9/7/05,AQS,37,AQS,52
9/8/05,AQS,37,AQS,41
9/9/05,AQS,31,AQS,46
9/10/05,AQS,26,AQS,35
9/11/05,AQS,26,AQS,38
9/12/05,AQS,23,AQS,54
9/13/05,AQS,29,AQS,61
9/14/05,AQS,28,AQS,58
9/15/05,AQS,25,AQS,36
9/16/05,AQS,25,AQS,40
9/17/05,AQS,26,AQS,56
9/18/05,AQS,33,AQS,60
9/19/05,AQS,31,AQS,38
9/20/05,AQS,34,AQS,47
9/21/05,AQS,34,AQS,38
9/22/05,AQS,26,AQS,43
9/23/05,AQS,28,AQS,49
9/24/05,AQS,31,AQS,58
9/25/05,AQS,37,AQS,53
9/26/05,AQS,37,AQS,54
9/27/05,AQS,47,AQS,55
9/28/05,AQS,51,AQS,57
9/29/05,AQS,31,AQS,34
9/30/05,AQS,44,AQS,34
10/1/05,AQS,33,AQS,30
10/2/05,AQS,32,AQS,23
10/3/05,AQS,31,AQS,41
10/4/05,AQS,30,AQS,54
10/5/05,AQS,30,AQS,54
10/6/05,AQS,32,AQS,62
10/7/05,AQS,31,AQS,45
10/8/05,AQS,32,AQS,49
10/9/05,AQS,31,AQS,37
10/10/05,AQS,32,AQS,58
10/11/05,AQS,38,AQS,55
10/12/05,AQS,47,AQS,60
10/13/05,AQS,37,AQS,53
10/14/05,AQS,37,AQS,54
10/15/05,AQS,34,AQS,35
10/16/05,AQS,30,AQS,31
10/17/05,AQS,25,AQS,30
10/18/05,AQS,27,AQS,71
10/19/05,AQS,33,AQS,60
10/20/05,AQS,31,AQS,52
10/21/05,AQS,31,AQS,64
10/22/05,AQS,31,AQS,64
10/23/05,AQS,31,AQS,60
10/24/05,AQS,34,AQS,103
10/25/05,AQS,37,AQS,72
10/26/05,AQS,33,AQS,46
10/27/05,AQS,34,AQS,74
10/28/05,AQS,34,AQS,53
10/29/05,AQS,33,AQS,52
10/30/05,AQS,33,AQS,49
10/31/05,AQS,39,AQS,55
11/1/05,AQS,34,AQS,38
11/2/05,AQS,34,AQS,56
11/3/05,AQS,35,AQS,42
11/4/05,AQS,34,AQS,48
11/5/05,AQS,34,AQS,24
11/6/05,AQS,36,AQS,35
11/7/05,AQS,34,AQS,47
11/8/05,AQS,40,AQS,64
11/9/05,AQS,41,AQS,84
11/10/05,AQS,36,AQS,64
11/11/05,AQS,35,AQS,47
11/12/05,AQS,35,AQS,35
11/13/05,AQS,35,AQS,25
11/14/05,AQS,33,AQS,68
11/15/05,AQS,30,AQS,113
11/16/05,AQS,35,AQS,95
11/17/05,AQS,43,AQS,67
11/18/05,AQS,43,AQS,77
11/19/05,AQS,34,AQS,95
11/20/05,AQS,34,AQS,80
11/21/05,AQS,36,AQS,89
11/22/05,AQS,36,AQS,104
11/23/05,AQS,37,AQS,112
11/24/05,AQS,36,AQS,78
11/25/05,AQS,36,AQS,40
11/26/05,AQS,36,AQS,40
11/27/05,AQS,34,AQS,86
11/28/05,AQS,33,AQS,71
11/29/05,AQS,35,AQS,38
11/30/05,AQS,34,AQS,68
12/1/05,AQS,33,AQS,68
12/2/05,AQS,33,AQS,91
12/3/05,AQS,33,AQS,85
12/4/05,AQS,31,AQS,100
12/5/05,AQS,31,AQS,70
12/6/05,AQS,34,AQS,121
12/7/05,AQS,34,AQS,70
12/8/05,AQS,37,AQS,91
12/9/05,AQS,36,AQS,109
12/10/05,AQS,40,AQS,134
12/11/05,AQS,40,AQS,154
