Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/06,AQS,40,,
1/2/06,AQS,36,AQS,
1/3/06,AQS,37,,
1/4/06,AQS,35,AQS,
1/5/06,AQS,42,AQS,
1/6/06,AQS,43,,
1/7/06,AQS,38,,
1/8/06,AQS,40,AQS,
1/9/06,AQS,42,,
1/10/06,AQS,41,,
1/11/06,AQS,39,AQS,
1/12/06,AQS,29,,
1/13/06,AQS,39,,
1/14/06,AQS,42,AQS,
1/15/06,AQS,44,,
1/16/06,AQS,36,,
1/17/06,AQS,32,AQS,
1/18/06,AQS,27,AQS,
1/19/06,AQS,44,,
1/20/06,AQS,37,AQS,
1/21/06,AQS,40,,
1/22/06,AQS,42,,
1/23/06,AQS,44,AQS,
1/24/06,AQS,43,,
1/25/06,AQS,47,,
1/26/06,AQS,43,AQS,
1/27/06,AQS,50,,
1/28/06,AQS,40,,
1/29/06,AQS,44,AQS,
1/30/06,AQS,42,,
1/31/06,AQS,49,,
2/1/06,AQS,42,AQS,
2/2/06,AQS,46,,
2/3/06,AQS,42,,
2/4/06,AQS,44,AQS,
2/5/06,AQS,44,,
2/6/06,AQS,45,,
2/7/06,AQS,44,AQS,
2/8/06,AQS,43,,
2/9/06,AQS,37,,
2/10/06,AQS,46,AQS,
2/11/06,AQS,50,,
2/12/06,AQS,48,,
2/13/06,AQS,45,AQS,
2/14/06,AQS,43,,
2/15/06,AQS,44,,
2/16/06,AQS,58,AQS,
2/17/06,AQS,40,,
2/18/06,AQS,49,,
2/19/06,AQS,48,AQS,
2/20/06,AQS,45,,
2/21/06,AQS,49,,
2/22/06,AQS,47,AQS,
2/23/06,AQS,44,,
2/24/06,AQS,50,,
2/25/06,AQS,51,AQS,
2/26/06,AQS,51,,
2/27/06,AQS,48,,
2/28/06,AQS,41,AQS,
3/1/06,AQS,42,,
3/2/06,AQS,43,,
3/3/06,AQS,44,AQS,
3/4/06,AQS,42,,
3/5/06,AQS,44,,
3/6/06,AQS,46,AQS,
3/7/06,AQS,43,,
3/8/06,AQS,48,,
3/9/06,AQS,50,AQS,
3/10/06,AQS,49,,
3/11/06,AQS,40,,
3/12/06,AQS,46,AQS,
3/13/06,AQS,51,,
3/14/06,AQS,61,,
3/15/06,AQS,80,AQS,
3/16/06,AQS,54,,
3/17/06,AQS,47,AQS,
3/18/06,AQS,54,AQS,
3/19/06,AQS,45,,
3/20/06,AQS,87,,
3/21/06,AQS,71,AQS,
3/22/06,AQS,108,,
3/23/06,AQS,54,,
3/24/06,AQS,61,AQS,
3/25/06,AQS,71,,
3/26/06,AQS,51,,
3/27/06,AQS,46,AQS,
3/28/06,AQS,41,,
3/29/06,AQS,45,,
3/30/06,AQS,51,AQS,
3/31/06,AQS,44,,
4/1/06,AQS,54,,
4/2/06,AQS,93,AQS,
4/3/06,AQS,80,,
4/4/06,AQS,49,,
4/5/06,AQS,58,AQS,
4/6/06,AQS,67,,
4/7/06,AQS,93,,
4/8/06,AQS,108,AQS,
4/9/06,AQS,90,,
4/10/06,AQS,49,,
4/11/06,AQS,80,AQS,
4/12/06,AQS,84,,
4/13/06,AQS,80,,
4/14/06,AQS,45,AQS,
4/15/06,AQS,77,,
4/16/06,AQS,71,,
4/17/06,AQS,71,AQS,
4/18/06,AQS,122,,
4/19/06,AQS,119,AQS,
4/20/06,AQS,93,AQS,
4/21/06,AQS,93,,
4/22/06,AQS,61,,
4/23/06,AQS,54,AQS,
4/24/06,AQS,87,,
4/25/06,AQS,112,,
4/26/06,AQS,112,AQS,
4/27/06,AQS,54,,
4/28/06,AQS,61,,
4/29/06,AQS,112,AQS,
4/30/06,AQS,101,,
5/1/06,AQS,71,,
5/2/06,AQS,50,AQS,
5/3/06,AQS,54,,
5/4/06,AQS,54,,
5/5/06,AQS,87,AQS,
5/6/06,AQS,147,,
5/7/06,AQS,115,,
5/8/06,AQS,105,AQS,
5/9/06,AQS,97,,
5/10/06,AQS,126,,
5/11/06,AQS,126,AQS,
5/12/06,AQS,129,,
5/13/06,AQS,101,,
5/14/06,AQS,93,AQS,
5/15/06,AQS,108,,
5/16/06,AQS,100,,
5/17/06,AQS,112,AQS,
5/18/06,AQS,105,AQS,
5/19/06,AQS,74,,
5/20/06,AQS,77,AQS,
5/21/06,AQS,50,,
5/22/06,AQS,46,,
5/23/06,AQS,126,AQS,
5/24/06,AQS,126,,
5/25/06,AQS,100,,
5/26/06,AQS,87,AQS,
5/27/06,AQS,64,AQS,
5/28/06,AQS,119,,
5/29/06,AQS,112,AQS,
5/30/06,AQS,108,,
5/31/06,AQS,147,,
6/1/06,AQS,140,AQS,
6/2/06,AQS,133,,
6/3/06,AQS,143,,
6/4/06,AQS,136,AQS,
6/5/06,AQS,129,AQS,
6/6/06,AQS,93,,
6/7/06,AQS,129,AQS,
6/8/06,AQS,84,,
6/9/06,AQS,80,AQS,
6/10/06,AQS,80,AQS,
6/11/06,AQS,84,,
6/12/06,AQS,58,,
6/13/06,AQS,77,AQS,
6/14/06,AQS,87,,
6/15/06,AQS,129,,
6/16/06,AQS,129,AQS,
6/17/06,AQS,136,,
6/18/06,AQS,151,,
6/19/06,AQS,133,AQS,
6/20/06,AQS,119,AQS,
6/21/06,AQS,101,,
6/22/06,AQS,93,AQS,
6/23/06,AQS,84,,
6/24/06,AQS,122,,
6/25/06,AQS,97,AQS,
6/26/06,AQS,143,,
6/27/06,AQS,119,,
6/28/06,AQS,156,AQS,
6/29/06,AQS,154,,
6/30/06,AQS,172,,
7/1/06,AQS,172,AQS,
7/2/06,AQS,119,,
7/3/06,AQS,126,,
7/4/06,AQS,77,AQS,
7/5/06,AQS,115,,
7/6/06,AQS,133,,
7/7/06,AQS,67,AQS,
7/8/06,AQS,143,,
7/9/06,AQS,108,,
7/10/06,AQS,112,AQS,
7/11/06,AQS,77,AQS,
7/12/06,AQS,84,,
7/13/06,AQS,80,AQS,
7/14/06,AQS,154,,
7/15/06,AQS,101,,
7/16/06,AQS,112,AQS,
7/17/06,AQS,177,,
7/18/06,AQS,150,AQS,
7/19/06,AQS,177,AQS,
7/20/06,AQS,112,,
7/21/06,AQS,140,,
7/22/06,AQS,119,AQS,
7/23/06,AQS,112,,
7/24/06,AQS,156,,
7/25/06,AQS,115,AQS,
7/26/06,AQS,115,,
7/27/06,AQS,61,,
