Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/00,AQS,44,AQS,59
1/2/00,AQS,32,AQS,58
1/3/00,AQS,38,AQS,75
1/4/00,AQS,49,AQS,70
1/5/00,AQS,40,AQS,85
1/6/00,AQS,46,AQS,59
1/7/00,AQS,45,AQS,67
1/8/00,AQS,43,AQS,81
1/9/00,AQS,39,AQS,97
1/10/00,AQS,43,AQS,92
1/11/00,AQS,44,AQS,85
1/12/00,AQS,43,AQS,103
1/13/00,AQS,45,AQS,106
1/14/00,AQS,93,AQS,75
1/15/00,AQS,87,AQS,76
1/16/00,AQS,58,AQS,67
1/17/00,AQS,46,AQS,72
1/18/00,AQS,35,AQS,85
1/19/00,AQS,45,AQS,95
1/20/00,AQS,49,AQS,96
1/21/00,AQS,35,AQS,89
1/22/00,AQS,48,AQS,85
1/23/00,AQS,80,AQS,86
1/24/00,AQS,47,AQS,82
1/25/00,AQS,51,AQS,67
1/26/00,AQS,51,AQS,26
1/27/00,AQS,54,AQS,34
1/28/00,AQS,43,AQS,61
1/29/00,AQS,74,AQS,61
1/30/00,AQS,50,AQS,76
1/31/00,AQS,42,AQS,95
2/1/00,AQS,87,AQS,38
2/2/00,AQS,122,AQS,41
2/3/00,AQS,101,AQS,56
2/4/00,AQS,51,AQS,76
2/5/00,AQS,115,AQS,70
2/6/00,AQS,126,AQS,68
2/7/00,AQS,67,AQS,74
2/8/00,AQS,100,AQS,76
2/9/00,AQS,44,AQS,63
2/10/00,AQS,71,AQS,43
2/11/00,AQS,77,AQS,55
2/12/00,AQS,84,AQS,51
2/13/00,AQS,108,AQS,35
2/14/00,AQS,58,AQS,54
2/15/00,AQS,93,AQS,62
2/16/00,AQS,37,AQS,76
2/17/00,AQS,46,AQS,44
2/18/00,AQS,47,AQS,46
2/19/00,AQS,45,AQS,64
2/20/00,AQS,44,AQS,52
2/21/00,AQS,35,AQS,27
2/22/00,AQS,44,AQS,42
2/23/00,AQS,46,AQS,42
2/24/00,AQS,44,AQS,33
2/25/00,AQS,46,AQS,42
2/26/00,AQS,54,AQS,58
2/27/00,AQS,61,AQS,55
2/28/00,AQS,47,AQS,24
2/29/00,AQS,48,AQS,43
3/1/00,AQS,49,AQS,41
3/2/00,AQS,61,AQS,43
3/3/00,AQS,71,AQS,45
3/4/00,AQS,47,AQS,39
3/5/00,AQS,44,AQS,24
3/6/00,AQS,48,AQS,26
3/7/00,AQS,44,AQS,43
3/8/00,AQS,49,AQS,55
3/9/00,AQS,45,AQS,57
3/10/00,AQS,49,AQS,53
3/11/00,AQS,71,AQS,52
3/12/00,AQS,77,AQS,52
3/13/00,AQS,71,AQS,51
3/14/00,AQS,93,AQS,53
3/15/00,AQS,77,AQS,51
3/16/00,AQS,54,AQS,61
3/17/00,AQS,74,AQS,49
3/18/00,AQS,67,AQS,32
3/19/00,AQS,74,AQS,35
3/20/00,AQS,51,AQS,38
3/21/00,AQS,50,AQS,30
3/22/00,AQS,64,AQS,29
3/23/00,AQS,67,AQS,41
3/24/00,AQS,105,AQS,59
3/25/00,AQS,126,AQS,55
3/26/00,AQS,133,AQS,52
3/27/00,AQS,74,AQS,42
3/28/00,AQS,48,AQS,32
3/29/00,AQS,84,AQS,45
3/30/00,AQS,61,AQS,47
3/31/00,AQS,50,AQS,31
4/1/00,AQS,71,AQS,29
4/2/00,AQS,90,AQS,33
4/3/00,AQS,100,AQS,47
4/4/00,AQS,87,AQS,52
4/5/00,AQS,105,AQS,54
4/6/00,AQS,80,AQS,63
4/7/00,AQS,97,AQS,43
4/8/00,AQS,74,AQS,59
4/9/00,AQS,100,AQS,54
4/10/00,AQS,93,AQS,33
4/11/00,AQS,101,AQS,40
4/12/00,AQS,126,AQS,59
4/13/00,AQS,136,AQS,52
4/14/00,AQS,105,AQS,51
4/15/00,AQS,97,AQS,38
4/16/00,AQS,97,AQS,35
4/17/00,AQS,61,AQS,29
4/18/00,AQS,77,AQS,24
4/19/00,AQS,105,AQS,33
4/20/00,AQS,136,AQS,44
4/21/00,AQS,112,AQS,48
4/22/00,AQS,115,AQS,42
4/23/00,AQS,136,AQS,44
4/24/00,AQS,136,AQS,55
4/25/00,AQS,140,AQS,47
4/26/00,AQS,150,AQS,55
4/27/00,AQS,126,AQS,54
4/28/00,AQS,84,AQS,39
4/29/00,AQS,136,AQS,44
4/30/00,AQS,122,AQS,40
5/1/00,AQS,136,AQS,46
5/2/00,AQS,150,,
5/3/00,AQS,140,AQS,45
5/4/00,AQS,115,AQS,41
5/5/00,AQS,74,,
5/6/00,AQS,71,AQS,36
5/7/00,AQS,61,AQS,30
5/8/00,AQS,97,AQS,38
5/9/00,AQS,129,AQS,43
5/10/00,AQS,46,AQS,35
5/11/00,AQS,140,AQS,44
5/12/00,AQS,133,AQS,53
5/13/00,AQS,151,AQS,47
5/14/00,AQS,143,AQS,52
5/15/00,AQS,101,AQS,52
5/16/00,AQS,87,AQS,17
5/17/00,AQS,97,AQS,57
5/18/00,AQS,126,AQS,38
5/19/00,AQS,151,AQS,50
5/20/00,AQS,159,AQS,41
5/21/00,AQS,154,AQS,45
5/22/00,AQS,140,AQS,41
5/23/00,AQS,143,AQS,47
5/24/00,AQS,136,AQS,46
5/25/00,AQS,90,AQS,37
5/26/00,AQS,108,AQS,44
5/27/00,AQS,147,AQS,43
5/28/00,AQS,129,AQS,47
5/29/00,AQS,119,AQS,52
5/30/00,AQS,143,AQS,54
5/31/00,AQS,119,AQS,36
6/1/00,AQS,97,AQS,31
6/2/00,AQS,77,AQS,80
6/3/00,AQS,71,AQS,30
6/4/00,AQS,105,AQS,31
6/5/00,AQS,136,AQS,68
