Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/86,AQS,36,,
1/2/86,AQS,36,,
1/3/86,AQS,34,,
1/4/86,AQS,29,,
1/5/86,AQS,31,,
1/6/86,AQS,25,,
1/7/86,AQS,28,,
1/8/86,AQS,30,,
1/9/86,AQS,27,,
1/10/86,AQS,27,,
1/11/86,AQS,29,,
1/12/86,AQS,33,,
1/13/86,AQS,29,,
1/14/86,AQS,31,,
1/15/86,AQS,36,,
1/16/86,AQS,31,,
1/17/86,AQS,24,,
1/18/86,AQS,30,,
1/19/86,AQS,29,,
1/20/86,AQS,38,,
1/21/86,AQS,36,,
1/22/86,AQS,21,,
1/23/86,AQS,39,,
1/24/86,AQS,37,,
1/25/86,AQS,31,,
1/26/86,AQS,31,,
1/27/86,AQS,29,,
1/28/86,AQS,27,,
1/29/86,AQS,25,,
1/30/86,AQS,24,,
1/31/86,AQS,31,,
2/1/86,AQS,39,,
2/2/86,AQS,39,,
2/3/86,AQS,35,,
2/4/86,AQS,37,,
2/5/86,AQS,28,,
2/6/86,AQS,31,,
2/7/86,AQS,28,,
2/8/86,AQS,27,,
2/9/86,AQS,31,,
2/10/86,AQS,40,,
2/11/86,AQS,37,,
2/12/86,AQS,35,,
2/13/86,AQS,38,,
2/14/86,AQS,35,,
2/15/86,AQS,31,,
2/16/86,AQS,38,,
2/17/86,AQS,31,,
2/18/86,AQS,28,,
2/19/86,AQS,29,,
2/20/86,AQS,26,,
2/21/86,AQS,38,,
2/22/86,AQS,37,,
2/23/86,AQS,28,,
2/24/86,AQS,31,,
2/25/86,AQS,36,,
2/26/86,AQS,33,,
2/27/86,AQS,36,,
2/28/86,AQS,38,,
3/1/86,AQS,37,,
3/2/86,AQS,40,,
3/3/86,AQS,41,,
3/4/86,AQS,38,,
3/5/86,AQS,40,,
3/6/86,AQS,43,,
3/7/86,AQS,49,,
3/8/86,AQS,42,,
3/9/86,AQS,39,,
3/10/86,AQS,31,,
3/11/86,AQS,37,,
3/12/86,AQS,34,,
3/13/86,AQS,38,,
3/14/86,AQS,44,,
3/15/86,AQS,44,,
3/16/86,AQS,35,,
