Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/15,AQS,36,AQS,48
1/2/15,AQS,30,AQS,52
1/3/15,AQS,22,AQS,56
1/4/15,AQS,41,AQS,35
1/5/15,AQS,39,AQS,35
1/6/15,AQS,34,AQS,44
1/7/15,AQS,33,AQS,30
1/8/15,AQS,33,AQS,51
1/9/15,AQS,35,AQS,42
1/10/15,AQS,35,AQS,52
1/11/15,AQS,30,AQS,62
1/12/15,AQS,31,AQS,60
1/13/15,AQS,31,AQS,51
1/14/15,AQS,27,AQS,70
1/15/15,AQS,29,AQS,105
1/16/15,AQS,37,AQS,58
1/17/15,AQS,42,AQS,56
1/18/15,AQS,38,AQS,50
1/19/15,AQS,30,AQS,29
1/20/15,AQS,33,AQS,32
1/21/15,AQS,32,AQS,65
1/22/15,AQS,30,AQS,59
1/23/15,AQS,31,AQS,65
1/24/15,AQS,29,AQS,70
1/25/15,AQS,36,AQS,25
1/26/15,AQS,32,AQS,48
1/27/15,,,AQS,51
1/28/15,AQS,31,AQS,50
1/29/15,,,AQS,58
1/30/15,AQS,30,AQS,26
1/31/15,AQS,23,AQS,56
2/1/15,AQS,26,AQS,45
2/2/15,AQS,30,AQS,35
2/3/15,AQS,24,AQS,66
2/4/15,AQS,26,AQS,58
2/5/15,AQS,27,AQS,43
2/6/15,AQS,23,AQS,65
2/7/15,AQS,25,AQS,79
2/8/15,AQS,19,AQS,79
2/9/15,AQS,21,AQS,35
2/10/15,AQS,31,AQS,52
2/11/15,AQS,27,AQS,74
2/12/15,AQS,25,AQS,28
2/13/15,AQS,29,AQS,54
2/14/15,AQS,29,AQS,46
2/15/15,AQS,28,AQS,43
2/16/15,AQS,31,AQS,57
2/17/15,AQS,23,AQS,77
2/18/15,AQS,29,AQS,47
2/19/15,AQS,28,AQS,40
2/20/15,AQS,30,AQS,56
2/21/15,AQS,22,AQS,67
2/22/15,AQS,32,AQS,67
2/23/15,AQS,27,AQS,45
2/24/15,AQS,31,AQS,61
2/25/15,AQS,31,AQS,35
2/26/15,AQS,21,AQS,46
2/27/15,AQS,29,AQS,62
2/28/15,AQS,38,AQS,68
3/1/15,AQS,33,AQS,74
3/2/15,AQS,34,AQS,53
3/3/15,AQS,35,AQS,72
