Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/00,AQS,8,AQS,95
1/2/00,AQS,30,,
1/3/00,AQS,24,,
1/4/00,AQS,20,AQS,53
1/5/00,AQS,20,,
1/6/00,AQS,12,,
1/7/00,AQS,12,AQS,71
1/8/00,AQS,16,AQS,36
1/9/00,AQS,10,AQS,69
1/10/00,AQS,19,AQS,62
1/11/00,AQS,18,AQS,55
1/12/00,AQS,16,AQS,24
1/13/00,AQS,21,AQS,107
1/14/00,AQS,21,AQS,32
1/15/00,AQS,20,AQS,56
1/16/00,AQS,23,AQS,60
1/17/00,AQS,23,AQS,31
1/18/00,AQS,15,AQS,52
1/19/00,AQS,10,AQS,70
1/20/00,AQS,19,AQS,88
1/21/00,AQS,21,AQS,46
1/22/00,AQS,22,AQS,53
1/23/00,AQS,13,AQS,65
1/24/00,AQS,5,AQS,102
1/25/00,AQS,13,AQS,102
1/26/00,AQS,16,AQS,55
1/28/00,AQS,19,AQS,52
1/29/00,AQS,19,AQS,71
1/30/00,AQS,14,AQS,71
1/31/00,AQS,10,AQS,62
2/1/00,AQS,16,AQS,68
2/2/00,AQS,19,AQS,36
2/3/00,AQS,14,AQS,63
2/4/00,AQS,8,AQS,72
2/5/00,AQS,20,AQS,61
2/6/00,AQS,27,AQS,41
2/7/00,AQS,23,AQS,55
2/8/00,AQS,19,AQS,42
2/9/00,AQS,24,AQS,75
2/10/00,AQS,15,AQS,88
2/11/00,AQS,25,AQS,87
2/12/00,AQS,26,AQS,47
2/13/00,AQS,20,AQS,61
2/14/00,AQS,17,AQS,58
2/15/00,AQS,25,AQS,69
2/16/00,AQS,23,AQS,67
2/17/00,AQS,25,AQS,32
2/18/00,AQS,22,AQS,60
2/19/00,AQS,21,AQS,42
2/20/00,AQS,25,AQS,60
2/21/00,AQS,27,AQS,68
2/22/00,AQS,17,AQS,38
2/23/00,,,AQS,56
2/24/00,AQS,11,AQS,109
2/25/00,AQS,29,,
2/26/00,AQS,25,,
2/27/00,AQS,31,AQS,71
2/28/00,AQS,30,,
2/29/00,AQS,26,,
3/1/00,AQS,18,AQS,64
3/2/00,AQS,15,,
3/3/00,AQS,26,,
