Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/08,AQS,44,AQS,
1/2/08,AQS,39,,
1/3/08,AQS,33,AQS,
1/4/08,AQS,28,AQS,
1/5/08,AQS,27,,
1/6/08,AQS,31,,
1/7/08,AQS,31,AQS,
1/8/08,AQS,35,,
1/9/08,AQS,33,,
1/10/08,AQS,30,AQS,
1/11/08,AQS,27,,
1/12/08,AQS,37,,
1/13/08,AQS,41,AQS,
1/14/08,AQS,43,,
1/15/08,AQS,41,AQS,
1/16/08,AQS,47,AQS,
1/17/08,AQS,43,AQS,
1/18/08,AQS,42,,
1/19/08,AQS,42,AQS,
1/20/08,AQS,39,,
1/21/08,AQS,43,,
1/22/08,AQS,39,AQS,
1/23/08,AQS,35,,
1/24/08,AQS,34,AQS,
1/25/08,AQS,36,AQS,
1/26/08,AQS,36,,
1/27/08,AQS,31,,
1/28/08,AQS,40,AQS,
1/29/08,AQS,39,,
1/30/08,AQS,41,,
1/31/08,AQS,37,AQS,
2/1/08,AQS,31,,
2/2/08,AQS,40,,
2/3/08,AQS,35,AQS,
2/4/08,AQS,36,,
2/5/08,AQS,35,,
2/6/08,AQS,33,AQS,
2/7/08,AQS,31,,
2/8/08,AQS,31,,
2/9/08,AQS,36,AQS,
2/10/08,AQS,37,,
2/11/08,AQS,38,,
2/12/08,AQS,39,AQS,
2/13/08,AQS,38,,
2/14/08,AQS,44,,
2/15/08,AQS,39,AQS,
2/16/08,AQS,37,,
2/17/08,AQS,42,,
2/18/08,AQS,37,AQS,
2/19/08,AQS,41,,
2/20/08,AQS,41,,
2/21/08,AQS,45,AQS,
2/22/08,AQS,38,,
2/23/08,AQS,44,,
2/24/08,AQS,42,AQS,
2/25/08,AQS,44,,
2/26/08,AQS,45,,
2/27/08,AQS,47,AQS,
2/28/08,AQS,45,,
2/29/08,AQS,50,,
3/1/08,AQS,49,AQS,
3/2/08,AQS,49,,
3/3/08,AQS,46,,
3/4/08,AQS,47,AQS,
3/5/08,AQS,54,,
3/6/08,AQS,48,,
3/7/08,AQS,47,AQS,
3/8/08,AQS,44,,
3/9/08,AQS,50,,
3/10/08,AQS,50,AQS,
3/11/08,AQS,58,,
3/12/08,AQS,50,,
3/13/08,AQS,80,AQS,
3/14/08,AQS,74,,
3/15/08,AQS,51,,
3/16/08,AQS,48,AQS,
3/17/08,AQS,47,,
3/18/08,AQS,54,,
3/19/08,AQS,51,AQS,
3/20/08,AQS,64,,
3/21/08,AQS,67,,
3/22/08,AQS,58,AQS,
3/23/08,AQS,50,,
3/24/08,AQS,77,,
3/25/08,AQS,87,AQS,
3/26/08,AQS,61,,
3/27/08,AQS,58,,
3/28/08,AQS,61,AQS,
3/29/08,AQS,45,,
3/30/08,AQS,40,,
3/31/08,AQS,48,AQS,
4/1/08,AQS,54,,
4/2/08,AQS,51,,
4/3/08,AQS,44,AQS,
4/4/08,AQS,80,,
4/5/08,AQS,61,,
4/6/08,AQS,67,AQS,
4/7/08,AQS,71,,
4/8/08,AQS,93,,
4/9/08,AQS,77,AQS,
4/10/08,AQS,74,,
4/11/08,AQS,67,,
4/12/08,AQS,80,AQS,
4/13/08,AQS,58,,
4/14/08,AQS,80,,
4/15/08,AQS,67,AQS,
4/16/08,AQS,100,,
4/17/08,AQS,84,,
4/18/08,AQS,101,AQS,
4/19/08,AQS,87,,
4/20/08,AQS,101,,
4/21/08,AQS,119,AQS,
4/22/08,AQS,133,AQS,
4/23/08,AQS,101,,
4/24/08,AQS,115,AQS,
4/25/08,AQS,77,,
4/26/08,AQS,105,,
4/27/08,AQS,108,AQS,
4/28/08,AQS,105,,
4/29/08,AQS,100,,
4/30/08,AQS,84,AQS,
5/1/08,AQS,119,,
5/2/08,AQS,112,,
5/3/08,AQS,133,AQS,
5/4/08,AQS,101,,
5/5/08,AQS,47,,
5/6/08,AQS,58,AQS,
5/7/08,AQS,80,,
5/8/08,AQS,93,,
5/9/08,AQS,93,AQS,
5/10/08,AQS,115,AQS,
5/11/08,AQS,108,,
5/12/08,AQS,77,AQS,
5/13/08,AQS,115,,
5/14/08,AQS,93,,
5/15/08,AQS,90,AQS,
5/16/08,AQS,80,,
5/17/08,AQS,100,,
5/18/08,AQS,93,AQS,
5/19/08,AQS,105,,
5/20/08,AQS,108,,
5/21/08,AQS,101,AQS,
5/22/08,AQS,61,,
5/23/08,AQS,50,,
5/24/08,AQS,58,AQS,
5/25/08,AQS,93,,
5/26/08,AQS,87,,
5/27/08,AQS,105,AQS,
5/28/08,AQS,101,AQS,
5/29/08,AQS,64,,
5/30/08,AQS,108,AQS,
5/31/08,AQS,140,,
6/1/08,AQS,122,,
6/2/08,AQS,97,AQS,
6/3/08,AQS,126,AQS,
6/4/08,AQS,101,,
6/5/08,AQS,112,AQS,
6/6/08,AQS,126,,
6/7/08,AQS,67,,
