Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/86,AQS,35,,
1/2/86,AQS,19,,
1/3/86,AQS,23,,
1/4/86,AQS,35,,
1/5/86,AQS,31,,
1/6/86,AQS,36,,
1/7/86,AQS,30,,
1/8/86,AQS,31,,
1/9/86,AQS,31,,
1/10/86,AQS,32,,
1/11/86,AQS,32,,
1/12/86,AQS,32,,
1/13/86,AQS,30,,
1/14/86,AQS,19,,
1/15/86,AQS,32,,
1/16/86,AQS,36,,
1/17/86,AQS,31,,
1/18/86,AQS,48,,
1/19/86,AQS,36,,
1/20/86,AQS,31,,
1/21/86,AQS,36,,
1/22/86,AQS,34,,
1/23/86,AQS,32,,
1/24/86,AQS,48,,
1/25/86,AQS,49,,
1/26/86,AQS,35,,
1/27/86,AQS,31,,
1/28/86,AQS,35,,
1/29/86,AQS,31,,
1/30/86,AQS,13,,
1/31/86,AQS,25,,
2/1/86,AQS,35,,
2/2/86,AQS,36,,
2/3/86,AQS,36,,
2/4/86,AQS,30,,
2/5/86,AQS,34,,
2/6/86,AQS,34,,
2/7/86,AQS,36,,
2/8/86,AQS,25,,
2/9/86,AQS,31,,
2/10/86,AQS,32,,
2/11/86,AQS,35,,
2/12/86,AQS,38,,
2/13/86,AQS,22,,
2/14/86,AQS,24,,
2/15/86,AQS,9,,
2/16/86,AQS,27,,
2/17/86,AQS,33,,
2/18/86,AQS,36,,
2/19/86,AQS,37,,
2/20/86,AQS,35,,
2/21/86,AQS,36,,
2/22/86,AQS,51,,
2/23/86,AQS,50,,
2/24/86,AQS,80,,
2/25/86,AQS,64,,
2/26/86,AQS,49,,
2/27/86,AQS,90,,
2/28/86,AQS,38,,
3/1/86,AQS,51,,
3/2/86,AQS,35,,
3/3/86,AQS,44,,
3/4/86,AQS,46,,
3/5/86,AQS,45,,
3/6/86,AQS,46,,
3/7/86,AQS,46,,
3/8/86,AQS,39,,
3/9/86,AQS,44,,
3/10/86,AQS,24,,
3/11/86,AQS,36,,
3/12/86,AQS,42,,
3/13/86,AQS,39,,
3/14/86,AQS,35,,
3/15/86,AQS,46,,
3/16/86,AQS,36,,
3/17/86,AQS,36,,
3/18/86,AQS,41,,
3/19/86,AQS,44,,
3/20/86,AQS,43,,
3/21/86,AQS,44,,
3/22/86,AQS,48,,
3/23/86,AQS,67,,
3/24/86,AQS,50,,
3/25/86,AQS,51,,
3/26/86,AQS,54,,
3/27/86,AQS,58,,
3/28/86,AQS,58,,
3/29/86,AQS,64,,
3/30/86,AQS,87,,
3/31/86,AQS,32,,
4/1/86,AQS,41,,
4/2/86,AQS,47,,
4/3/86,AQS,47,,
4/4/86,AQS,61,,
4/5/86,AQS,61,,
4/6/86,AQS,50,,
4/7/86,AQS,54,,
4/8/86,AQS,51,,
4/9/86,AQS,90,,
4/10/86,AQS,64,,
4/11/86,AQS,74,,
4/12/86,AQS,41,,
4/13/86,AQS,77,,
4/14/86,AQS,71,,
4/15/86,AQS,44,,
4/16/86,AQS,51,,
4/17/86,AQS,49,,
4/18/86,AQS,61,,
4/19/86,AQS,105,,
4/20/86,AQS,112,,
4/21/86,AQS,80,,
4/22/86,AQS,54,,
4/23/86,AQS,42,,
4/24/86,AQS,33,,
4/25/86,AQS,36,,
4/26/86,AQS,80,,
4/27/86,AQS,93,,
4/28/86,AQS,129,,
4/29/86,AQS,49,,
4/30/86,AQS,44,,
5/1/86,AQS,47,,
5/2/86,AQS,84,,
5/3/86,AQS,119,,
5/4/86,AQS,50,,
5/5/86,AQS,74,,
5/6/86,AQS,48,,
5/7/86,AQS,61,,
5/8/86,AQS,74,,
5/9/86,AQS,54,,
5/10/86,AQS,80,,
5/11/86,AQS,74,,
5/12/86,AQS,90,,
5/13/86,AQS,84,,
5/14/86,AQS,64,,
5/15/86,AQS,49,,
5/16/86,AQS,101,,
5/17/86,AQS,101,,
5/18/86,AQS,97,,
5/19/86,AQS,112,,
5/20/86,AQS,108,,
5/21/86,AQS,58,,
5/22/86,AQS,51,,
5/23/86,AQS,50,,
5/24/86,AQS,140,,
5/25/86,AQS,147,,
