Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/86,AQS,33,,
1/2/86,AQS,30,,
1/3/86,AQS,24,,
1/4/86,AQS,31,,
1/5/86,AQS,32,,
1/6/86,AQS,27,,
1/7/86,AQS,26,,
1/8/86,AQS,22,,
1/9/86,AQS,30,,
1/10/86,AQS,28,,
1/11/86,AQS,36,,
1/12/86,AQS,34,,
1/13/86,AQS,30,,
1/14/86,AQS,25,,
1/15/86,AQS,19,,
1/16/86,AQS,44,,
1/17/86,AQS,36,,
1/18/86,AQS,27,,
1/19/86,AQS,25,,
1/20/86,AQS,28,,
1/21/86,AQS,36,,
1/22/86,AQS,29,,
1/23/86,AQS,23,,
1/24/86,AQS,20,,
1/25/86,AQS,26,,
1/26/86,AQS,31,,
1/27/86,AQS,30,,
1/28/86,AQS,23,,
1/29/86,AQS,29,,
1/30/86,AQS,21,,
1/31/86,AQS,19,,
2/1/86,AQS,22,,
2/2/86,AQS,13,,
2/3/86,AQS,21,,
2/4/86,AQS,21,,
2/5/86,AQS,10,,
2/6/86,AQS,17,,
2/7/86,AQS,28,,
2/8/86,AQS,32,,
2/9/86,AQS,32,,
2/10/86,AQS,30,,
2/11/86,AQS,29,,
2/12/86,AQS,31,,
2/13/86,AQS,33,,
2/14/86,AQS,45,,
2/15/86,AQS,42,,
2/16/86,AQS,36,,
2/17/86,AQS,26,,
2/18/86,AQS,33,,
2/19/86,AQS,30,,
2/20/86,AQS,24,,
2/21/86,AQS,31,,
2/22/86,AQS,38,,
2/23/86,AQS,31,,
2/24/86,AQS,61,,
2/25/86,AQS,44,,
2/26/86,AQS,31,,
2/27/86,AQS,36,,
2/28/86,AQS,39,,
3/1/86,AQS,40,,
3/2/86,AQS,31,,
3/3/86,AQS,35,,
3/4/86,AQS,32,,
3/5/86,AQS,32,,
3/6/86,AQS,35,,
3/7/86,AQS,36,,
3/8/86,AQS,41,,
3/9/86,AQS,51,,
3/10/86,AQS,38,,
3/11/86,AQS,38,,
3/12/86,AQS,34,,
3/13/86,AQS,32,,
3/14/86,AQS,45,,
3/15/86,AQS,36,,
3/16/86,AQS,38,,
3/17/86,AQS,46,,
3/18/86,AQS,39,,
3/19/86,AQS,34,,
3/20/86,AQS,37,,
3/21/86,AQS,39,,
3/22/86,AQS,44,,
3/23/86,AQS,41,,
3/24/86,AQS,51,,
3/25/86,AQS,87,,
3/26/86,AQS,47,,
3/27/86,AQS,36,,
3/28/86,AQS,50,,
3/29/86,AQS,80,,
3/30/86,AQS,108,,
3/31/86,AQS,115,,
4/1/86,AQS,49,,
4/2/86,AQS,48,,
4/3/86,AQS,61,,
4/4/86,AQS,54,,
4/5/86,AQS,74,,
4/6/86,AQS,71,,
4/7/86,AQS,71,,
4/8/86,AQS,45,,
4/9/86,AQS,58,,
4/10/86,AQS,74,,
4/11/86,AQS,67,,
4/12/86,AQS,119,,
4/13/86,AQS,97,,
4/14/86,AQS,41,,
4/15/86,AQS,90,,
4/16/86,AQS,35,,
4/17/86,AQS,122,,
4/18/86,AQS,101,,
4/19/86,AQS,50,,
4/20/86,AQS,45,,
4/21/86,AQS,30,,
4/22/86,AQS,54,,
4/23/86,AQS,64,,
4/24/86,AQS,87,,
4/25/86,AQS,143,,
4/26/86,AQS,126,,
4/27/86,AQS,67,,
4/28/86,AQS,40,,
4/29/86,AQS,67,,
4/30/86,AQS,47,,
5/1/86,AQS,49,,
5/2/86,AQS,46,,
5/3/86,AQS,77,,
5/4/86,AQS,84,,
5/5/86,AQS,100,,
5/6/86,AQS,97,,
5/7/86,AQS,136,,
5/8/86,AQS,87,,
5/9/86,AQS,147,,
5/10/86,AQS,100,,
5/11/86,AQS,37,,
5/12/86,AQS,202,,
5/13/86,AQS,80,,
5/14/86,AQS,147,,
5/15/86,AQS,44,,
5/16/86,AQS,44,,
5/17/86,AQS,44,,
5/18/86,AQS,34,,
5/19/86,AQS,39,,
5/20/86,AQS,49,,
5/21/86,AQS,97,,
5/22/86,AQS,100,,
5/23/86,AQS,101,,
5/24/86,AQS,64,,
5/25/86,AQS,105,,
5/26/86,AQS,58,,
5/27/86,AQS,93,,
5/28/86,AQS,77,,
5/29/86,AQS,101,,
5/30/86,AQS,136,,
5/31/86,AQS,182,,
6/1/86,AQS,115,,
6/2/86,AQS,46,,
6/3/86,AQS,115,,
6/4/86,AQS,71,,
6/5/86,AQS,58,,
6/6/86,AQS,36,,
6/7/86,AQS,45,,
6/8/86,AQS,179,,
6/9/86,AQS,40,,
6/10/86,AQS,58,,
6/11/86,AQS,43,,
6/12/86,AQS,45,,
6/13/86,AQS,185,,
6/14/86,AQS,154,,
6/15/86,AQS,108,,
6/16/86,AQS,129,,
6/17/86,AQS,105,,
6/18/86,AQS,213,,
6/19/86,AQS,215,,
6/20/86,AQS,243,,
6/21/86,AQS,201,,
6/22/86,AQS,54,,
6/23/86,AQS,64,,
6/24/86,AQS,71,,
6/25/86,AQS,126,,
6/26/86,AQS,192,,
6/27/86,AQS,54,,
6/28/86,AQS,101,,
6/29/86,AQS,182,,
6/30/86,AQS,54,,
7/1/86,AQS,31,,
7/2/86,AQS,45,,
7/3/86,AQS,100,,
7/4/86,AQS,101,,
7/5/86,AQS,90,,
7/6/86,AQS,67,,
7/7/86,AQS,185,,
7/8/86,AQS,100,,
7/9/86,AQS,112,,
7/10/86,AQS,100,,
7/11/86,AQS,39,,
7/12/86,AQS,48,,
7/13/86,AQS,101,,
7/14/86,AQS,31,,
7/15/86,AQS,119,,
7/16/86,AQS,119,,
7/17/86,AQS,129,,
7/18/86,AQS,204,,
7/19/86,AQS,119,,
7/20/86,AQS,50,,
7/21/86,AQS,84,,
7/22/86,AQS,105,,
7/23/86,AQS,203,,
7/24/86,AQS,208,,
7/25/86,AQS,147,,
7/26/86,AQS,143,,
7/27/86,AQS,140,,
7/28/86,AQS,174,,
7/29/86,AQS,172,,
7/30/86,AQS,147,,
7/31/86,AQS,143,,
8/1/86,AQS,50,,
8/2/86,AQS,84,,
8/3/86,AQS,44,,
8/4/86,AQS,174,,
8/5/86,AQS,169,,
8/6/86,AQS,97,,
8/7/86,AQS,64,,
8/8/86,AQS,46,,
8/9/86,AQS,122,,
8/10/86,AQS,46,,
8/11/86,AQS,40,,
8/12/86,AQS,71,,
8/13/86,AQS,115,,
8/14/86,AQS,174,,
8/15/86,AQS,37,,
8/16/86,AQS,101,,
8/17/86,AQS,97,,
8/18/86,AQS,119,,
8/19/86,AQS,119,,
8/20/86,AQS,150,,
8/21/86,AQS,185,,
8/22/86,AQS,208,,
8/23/86,AQS,84,,
8/24/86,AQS,80,,
8/25/86,AQS,172,,
8/26/86,AQS,54,,
8/27/86,AQS,42,,
8/28/86,AQS,44,,
8/29/86,AQS,74,,
8/30/86,AQS,115,,
8/31/86,AQS,156,,
9/1/86,AQS,80,,
9/2/86,AQS,84,,
9/3/86,AQS,101,,
9/4/86,AQS,67,,
9/5/86,AQS,46,,
9/6/86,AQS,44,,
9/7/86,AQS,38,,
9/8/86,AQS,54,,
9/9/86,AQS,90,,
9/10/86,AQS,90,,
9/11/86,AQS,39,,
9/12/86,AQS,48,,
9/13/86,AQS,164,,
9/14/86,AQS,115,,
9/15/86,AQS,97,,
9/16/86,AQS,51,,
9/17/86,AQS,34,,
9/18/86,AQS,31,,
9/19/86,AQS,50,,
9/20/86,AQS,93,,
9/21/86,AQS,74,,
9/22/86,AQS,58,,
9/23/86,AQS,26,,
9/24/86,AQS,50,,
9/25/86,AQS,46,,
9/26/86,AQS,35,,
9/27/86,AQS,47,,
9/28/86,AQS,54,,
9/29/86,AQS,36,,
9/30/86,AQS,23,,
10/1/86,AQS,26,,
10/2/86,AQS,22,,
10/3/86,AQS,24,,
10/4/86,AQS,27,,
10/5/86,AQS,38,,
10/6/86,AQS,39,,
10/7/86,AQS,44,,
10/8/86,AQS,40,,
10/9/86,AQS,32,,
10/10/86,AQS,28,,
10/11/86,AQS,74,,
10/12/86,AQS,26,,
10/13/86,AQS,21,,
10/14/86,AQS,36,,
10/15/86,AQS,42,,
10/16/86,AQS,36,,
10/17/86,AQS,34,,
10/18/86,AQS,41,,
10/19/86,AQS,47,,
10/20/86,AQS,74,,
10/21/86,AQS,80,,
10/22/86,AQS,49,,
10/23/86,AQS,36,,
10/24/86,AQS,39,,
10/25/86,AQS,31,,
10/26/86,AQS,30,,
10/27/86,AQS,40,,
10/28/86,AQS,42,,
10/29/86,AQS,37,,
10/30/86,AQS,31,,
10/31/86,AQS,46,,
11/1/86,AQS,50,,
11/2/86,AQS,24,,
11/3/86,AQS,29,,
11/4/86,AQS,20,,
11/5/86,AQS,17,,
11/6/86,AQS,18,,
11/7/86,AQS,25,,
11/8/86,AQS,31,,
11/9/86,AQS,36,,
11/10/86,AQS,23,,
11/11/86,AQS,23,,
11/12/86,AQS,31,,
11/13/86,AQS,34,,
11/14/86,AQS,21,,
11/15/86,AQS,19,,
11/16/86,AQS,26,,
11/17/86,AQS,23,,
11/18/86,AQS,22,,
11/19/86,AQS,19,,
11/20/86,AQS,24,,
11/21/86,AQS,24,,
11/22/86,AQS,19,,
11/23/86,AQS,21,,
11/24/86,AQS,23,,
11/25/86,AQS,6,,
11/26/86,AQS,19,,
11/27/86,AQS,21,,
11/28/86,AQS,13,,
11/29/86,AQS,11,,
11/30/86,AQS,12,,
12/1/86,AQS,10,,
12/2/86,AQS,17,,
12/3/86,AQS,27,,
12/4/86,AQS,26,,
12/5/86,AQS,19,,
12/6/86,AQS,12,,
12/7/86,AQS,16,,
12/8/86,AQS,10,,
12/9/86,AQS,23,,
12/10/86,AQS,21,,
12/11/86,AQS,23,,
12/12/86,AQS,23,,
12/13/86,AQS,22,,
12/14/86,AQS,23,,
12/15/86,AQS,18,,
12/16/86,AQS,13,,
12/17/86,AQS,19,,
12/18/86,AQS,23,,
12/19/86,AQS,18,,
12/20/86,AQS,21,,
12/21/86,AQS,19,,
12/22/86,AQS,15,,
12/23/86,AQS,14,,
12/24/86,AQS,12,,
12/25/86,AQS,17,,
12/26/86,AQS,15,,
12/27/86,AQS,16,,
12/28/86,AQS,11,,
12/29/86,AQS,16,,
12/30/86,AQS,15,,
12/31/86,AQS,11,,
