Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/88,AQS,21,,
1/2/88,AQS,25,,
1/3/88,AQS,7,,
1/4/88,AQS,28,,
1/5/88,AQS,25,,
1/6/88,AQS,23,,
1/7/88,AQS,21,,
1/8/88,AQS,16,,
1/9/88,AQS,22,,
1/10/88,AQS,26,,
1/11/88,AQS,22,,
1/12/88,AQS,20,,
1/13/88,AQS,29,,
1/14/88,AQS,31,,
1/15/88,AQS,27,,
1/16/88,AQS,24,,
1/17/88,AQS,27,,
1/18/88,AQS,29,,
1/19/88,AQS,14,,
1/20/88,AQS,21,,
1/21/88,AQS,12,,
1/22/88,AQS,18,,
1/23/88,AQS,19,,
1/24/88,AQS,34,,
1/25/88,AQS,20,,
1/26/88,AQS,19,,
1/27/88,AQS,17,,
1/28/88,AQS,23,,
1/29/88,AQS,22,,
1/30/88,AQS,27,,
1/31/88,AQS,39,,
2/1/88,AQS,32,,
2/2/88,AQS,23,,
2/3/88,AQS,26,,
2/4/88,AQS,27,,
2/5/88,AQS,28,,
2/6/88,AQS,28,,
2/7/88,AQS,27,,
2/8/88,AQS,24,,
2/9/88,AQS,22,,
2/10/88,AQS,26,,
2/11/88,AQS,36,,
2/12/88,AQS,35,,
2/13/88,AQS,32,,
2/14/88,AQS,37,,
2/15/88,AQS,37,,
2/16/88,AQS,33,,
2/17/88,AQS,26,,
2/18/88,AQS,24,,
2/19/88,AQS,34,,
2/20/88,AQS,25,,
2/21/88,AQS,37,,
2/22/88,AQS,35,,
2/23/88,AQS,34,,
2/24/88,AQS,30,,
2/25/88,AQS,22,,
2/26/88,AQS,29,,
2/27/88,AQS,31,,
2/28/88,AQS,35,,
2/29/88,AQS,30,,
3/1/88,AQS,34,,
3/2/88,AQS,44,,
3/3/88,AQS,20,,
3/4/88,AQS,30,,
3/5/88,AQS,38,,
3/6/88,AQS,44,,
3/7/88,AQS,37,,
3/8/88,AQS,43,,
3/9/88,AQS,71,,
3/10/88,AQS,35,,
3/11/88,AQS,35,,
3/12/88,AQS,61,,
3/13/88,AQS,41,,
3/14/88,AQS,27,,
3/15/88,AQS,30,,
3/16/88,AQS,29,,
3/17/88,AQS,36,,
3/18/88,AQS,27,,
3/19/88,AQS,37,,
3/20/88,AQS,43,,
3/21/88,AQS,37,,
3/22/88,AQS,34,,
3/23/88,AQS,44,,
3/24/88,AQS,129,,
3/25/88,AQS,67,,
3/26/88,AQS,42,,
3/27/88,AQS,33,,
3/28/88,AQS,39,,
3/29/88,AQS,49,,
3/30/88,AQS,71,,
3/31/88,AQS,46,,
4/1/88,AQS,51,,
4/2/88,AQS,51,,
4/3/88,AQS,43,,
4/4/88,AQS,39,,
4/5/88,AQS,87,,
4/6/88,AQS,42,,
4/7/88,AQS,34,,
4/8/88,AQS,20,,
4/9/88,AQS,36,,
4/10/88,AQS,44,,
4/11/88,AQS,37,,
4/12/88,AQS,44,,
4/13/88,AQS,43,,
4/14/88,AQS,44,,
4/15/88,AQS,40,,
4/16/88,AQS,35,,
4/17/88,AQS,51,,
4/18/88,AQS,44,,
4/19/88,AQS,41,,
4/20/88,AQS,46,,
4/21/88,AQS,54,,
4/22/88,AQS,48,,
4/23/88,AQS,47,,
4/24/88,AQS,40,,
4/25/88,AQS,49,,
4/26/88,AQS,77,,
4/27/88,AQS,90,,
4/28/88,AQS,46,,
4/29/88,AQS,38,,
4/30/88,AQS,51,,
5/1/88,AQS,74,,
5/2/88,AQS,36,,
5/3/88,AQS,51,,
5/4/88,AQS,47,,
5/5/88,AQS,46,,
5/6/88,AQS,50,,
