Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/16,AQS,40,AQS,101
1/2/16,AQS,37,AQS,80
1/3/16,AQS,42,AQS,100
1/4/16,AQS,38,AQS,64
1/5/16,AQS,40,AQS,53
1/6/16,AQS,43,AQS,61
1/7/16,AQS,41,AQS,57
1/8/16,AQS,40,AQS,60
1/9/16,AQS,40,AQS,75
1/10/16,AQS,38,AQS,75
1/11/16,AQS,37,AQS,73
1/12/16,AQS,35,AQS,60
1/13/16,AQS,36,AQS,71
1/14/16,AQS,39,AQS,75
1/15/16,AQS,41,AQS,71
1/16/16,AQS,37,AQS,81
1/17/16,AQS,43,AQS,108
1/18/16,AQS,33,AQS,72
1/19/16,AQS,29,AQS,65
1/20/16,AQS,29,AQS,73
1/21/16,AQS,33,AQS,64
1/22/16,AQS,25,AQS,70
1/23/16,AQS,39,AQS,70
1/24/16,AQS,41,AQS,63
1/25/16,AQS,39,AQS,61
1/26/16,AQS,42,AQS,64
1/27/16,AQS,33,AQS,62
1/28/16,AQS,39,AQS,72
1/29/16,AQS,37,AQS,72
1/30/16,AQS,36,AQS,66
1/31/16,AQS,41,AQS,29
2/1/16,AQS,38,AQS,23
2/2/16,AQS,37,AQS,45
2/3/16,AQS,38,AQS,52
2/4/16,AQS,40,AQS,58
2/5/16,AQS,42,AQS,62
2/6/16,AQS,43,AQS,55
2/7/16,AQS,48,AQS,65
2/8/16,AQS,45,AQS,77
2/9/16,AQS,40,AQS,49
2/10/16,AQS,40,AQS,68
2/11/16,AQS,64,AQS,84
2/12/16,AQS,105,AQS,90
2/13/16,AQS,84,AQS,113
2/14/16,AQS,119,AQS,95
2/15/16,AQS,49,AQS,78
2/16/16,AQS,58,AQS,60
2/17/16,AQS,46,AQS,55
2/18/16,AQS,44,AQS,37
2/19/16,AQS,43,AQS,55
2/20/16,AQS,48,AQS,61
2/21/16,AQS,74,AQS,74
2/22/16,AQS,50,AQS,69
2/23/16,AQS,74,AQS,66
2/24/16,AQS,54,AQS,43
2/25/16,AQS,67,AQS,61
2/26/16,AQS,84,AQS,71
2/27/16,AQS,90,AQS,84
2/28/16,AQS,115,AQS,101
2/29/16,AQS,84,AQS,109
3/1/16,AQS,90,AQS,134
3/2/16,AQS,74,AQS,124
3/3/16,AQS,49,AQS,86
3/4/16,AQS,47,AQS,85
3/5/16,AQS,36,AQS,63
3/6/16,AQS,46,AQS,45
3/7/16,AQS,44,AQS,33
3/8/16,AQS,44,AQS,43
3/9/16,AQS,44,AQS,53
3/10/16,AQS,67,AQS,62
3/11/16,AQS,43,AQS,45
3/12/16,AQS,43,AQS,50
3/13/16,AQS,44,AQS,54
3/14/16,AQS,43,AQS,40
3/15/16,AQS,48,AQS,55
3/16/16,AQS,77,AQS,62
3/17/16,AQS,100,AQS,67
3/18/16,AQS,77,AQS,87
3/19/16,AQS,101,AQS,97
3/20/16,AQS,97,AQS,113
3/21/16,AQS,44,AQS,81
3/22/16,AQS,46,AQS,56
3/23/16,AQS,46,AQS,51
3/24/16,AQS,50,AQS,61
3/25/16,AQS,67,AQS,53
3/26/16,AQS,87,AQS,75
3/27/16,AQS,108,AQS,80
3/28/16,AQS,45,AQS,59
3/29/16,AQS,43,AQS,47
3/30/16,AQS,45,AQS,52
3/31/16,AQS,46,AQS,50
4/1/16,AQS,48,AQS,64
4/2/16,AQS,101,AQS,71
4/3/16,AQS,100,AQS,63
4/4/16,AQS,64,AQS,57
4/5/16,AQS,105,AQS,62
4/6/16,AQS,74,AQS,64
4/7/16,AQS,47,AQS,67
4/8/16,AQS,42,AQS,67
4/9/16,AQS,36,AQS,54
4/10/16,AQS,42,AQS,49
4/11/16,AQS,45,AQS,54
4/12/16,AQS,51,AQS,54
4/13/16,AQS,48,AQS,59
4/14/16,AQS,71,AQS,63
4/15/16,AQS,54,AQS,55
4/16/16,AQS,61,AQS,57
4/17/16,AQS,97,AQS,55
4/18/16,AQS,108,AQS,60
4/19/16,AQS,115,AQS,63
4/20/16,AQS,108,AQS,64
4/21/16,AQS,112,AQS,45
4/22/16,AQS,50,AQS,42
4/23/16,AQS,67,AQS,41
4/24/16,AQS,77,AQS,53
4/25/16,AQS,50,AQS,64
4/26/16,AQS,74,AQS,54
4/27/16,AQS,64,AQS,65
4/28/16,AQS,51,AQS,54
4/29/16,AQS,58,AQS,58
4/30/16,AQS,51,AQS,55
5/1/16,AQS,80,AQS,64
5/2/16,AQS,67,AQS,66
5/3/16,AQS,84,AQS,67
5/4/16,AQS,77,AQS,67
5/5/16,AQS,41,AQS,42
5/6/16,AQS,44,AQS,35
5/7/16,AQS,46,AQS,38
5/8/16,AQS,44,AQS,34
5/9/16,AQS,50,AQS,49
5/10/16,AQS,77,AQS,58
5/11/16,AQS,101,AQS,65
5/12/16,AQS,105,AQS,69
5/13/16,AQS,115,AQS,87
5/14/16,AQS,77,AQS,76
5/15/16,AQS,45,AQS,52
