Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/90,AQS,31,,
1/2/90,AQS,29,,
1/3/90,AQS,33,,
1/4/90,AQS,25,,
1/5/90,AQS,21,,
1/6/90,AQS,26,,
1/7/90,AQS,19,,
1/8/90,AQS,19,,
1/9/90,AQS,33,,
1/10/90,AQS,37,,
1/11/90,AQS,47,,
1/12/90,AQS,39,,
1/13/90,AQS,32,,
1/14/90,AQS,40,,
1/15/90,AQS,45,,
1/16/90,AQS,44,,
1/17/90,AQS,38,,
1/18/90,AQS,28,,
1/19/90,AQS,33,,
1/20/90,AQS,25,,
1/21/90,AQS,31,,
1/22/90,AQS,37,,
1/23/90,AQS,44,,
1/24/90,AQS,39,,
1/25/90,AQS,30,,
1/26/90,AQS,35,,
1/27/90,AQS,43,,
1/28/90,AQS,45,,
1/29/90,AQS,33,,
1/30/90,AQS,31,,
1/31/90,AQS,38,,
2/1/90,AQS,39,,
2/2/90,AQS,24,,
2/3/90,AQS,22,,
2/4/90,AQS,27,,
2/5/90,AQS,37,,
2/6/90,AQS,43,,
2/7/90,AQS,44,,
2/8/90,AQS,48,,
2/9/90,AQS,37,,
2/14/90,AQS,47,,
2/15/90,AQS,39,,
2/16/90,AQS,31,,
2/17/90,AQS,38,,
2/18/90,AQS,30,,
2/19/90,AQS,31,,
2/20/90,AQS,44,,
2/21/90,AQS,34,,
2/22/90,AQS,34,,
2/23/90,AQS,44,,
2/24/90,AQS,44,,
2/25/90,AQS,34,,
2/26/90,AQS,37,,
2/27/90,AQS,77,,
2/28/90,AQS,51,,
3/1/90,AQS,44,,
3/2/90,AQS,41,,
3/3/90,AQS,39,,
3/4/90,AQS,48,,
3/5/90,AQS,67,,
3/6/90,AQS,77,,
3/7/90,AQS,58,,
3/8/90,AQS,34,,
3/9/90,AQS,24,,
3/10/90,AQS,40,,
3/11/90,AQS,80,,
3/12/90,AQS,48,,
3/13/90,AQS,87,,
3/14/90,AQS,50,,
3/15/90,AQS,43,,
3/16/90,AQS,28,,
3/17/90,AQS,45,,
3/18/90,AQS,45,,
3/19/90,AQS,58,,
3/20/90,AQS,39,,
3/21/90,AQS,64,,
3/22/90,AQS,101,,
3/23/90,AQS,119,,
3/24/90,AQS,100,,
3/25/90,AQS,51,,
3/26/90,AQS,28,,
3/27/90,AQS,51,,
3/28/90,AQS,80,,
3/29/90,AQS,44,,
3/30/90,AQS,33,,
3/31/90,AQS,40,,
4/1/90,AQS,47,,
4/2/90,AQS,47,,
4/3/90,AQS,39,,
4/4/90,AQS,54,,
4/5/90,AQS,112,,
4/6/90,AQS,74,,
4/7/90,AQS,45,,
4/8/90,AQS,58,,
4/9/90,AQS,97,,
4/10/90,AQS,40,,
4/11/90,AQS,44,,
4/12/90,AQS,54,,
4/13/90,AQS,90,,
4/14/90,AQS,87,,
4/15/90,AQS,58,,
4/16/90,AQS,58,,
4/17/90,AQS,87,,
4/18/90,AQS,54,,
4/19/90,AQS,58,,
4/20/90,AQS,48,,
4/21/90,AQS,44,,
4/22/90,AQS,50,,
4/23/90,AQS,90,,
4/24/90,AQS,105,,
4/25/90,AQS,136,,
4/26/90,AQS,140,,
4/27/90,AQS,93,,
4/28/90,AQS,44,,
4/29/90,AQS,61,,
4/30/90,AQS,48,,
5/1/90,AQS,97,,
5/2/90,AQS,80,,
5/3/90,AQS,140,,
5/4/90,AQS,47,,
5/5/90,AQS,51,,
5/6/90,AQS,54,,
5/7/90,AQS,115,,
5/8/90,AQS,122,,
5/9/90,AQS,39,,
5/10/90,AQS,47,,
5/11/90,AQS,61,,
5/12/90,AQS,105,,
5/13/90,AQS,41,,
5/14/90,AQS,100,,
5/15/90,AQS,174,,
5/16/90,AQS,90,,
5/17/90,AQS,49,,
5/18/90,AQS,101,,
5/19/90,AQS,119,,
5/20/90,AQS,39,,
5/21/90,AQS,47,,
5/22/90,AQS,49,,
5/23/90,AQS,50,,
5/24/90,AQS,154,,
5/25/90,AQS,143,,
5/26/90,AQS,100,,
5/27/90,AQS,43,,
5/28/90,AQS,44,,
5/29/90,AQS,126,,
5/30/90,AQS,161,,
5/31/90,AQS,122,,
6/1/90,AQS,47,,
6/2/90,AQS,44,,
6/3/90,AQS,43,,
6/4/90,AQS,80,,
6/5/90,AQS,204,,
6/6/90,AQS,161,,
6/7/90,AQS,143,,
6/8/90,AQS,140,,
6/9/90,AQS,136,,
6/10/90,AQS,115,,
