Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/16,AQS,32,AQS,50
1/2/16,AQS,31,AQS,63
1/3/16,AQS,29,AQS,73
1/4/16,AQS,30,AQS,48
1/5/16,AQS,31,AQS,59
1/6/16,AQS,30,AQS,68
1/7/16,AQS,21,AQS,96
1/8/16,AQS,31,AQS,77
1/9/16,AQS,31,AQS,63
1/10/16,AQS,33,AQS,39
1/11/16,AQS,33,AQS,45
1/12/16,AQS,31,AQS,55
1/13/16,AQS,36,AQS,48
1/14/16,AQS,26,AQS,61
1/15/16,AQS,28,AQS,105
1/16/16,AQS,31,AQS,52
1/17/16,AQS,34,AQS,42
1/18/16,AQS,32,AQS,51
1/19/16,AQS,35,AQS,41
1/20/16,AQS,35,AQS,42
1/21/16,AQS,37,AQS,48
1/22/16,AQS,39,AQS,53
1/23/16,AQS,36,AQS,47
1/24/16,AQS,36,AQS,52
1/25/16,AQS,35,AQS,64
1/26/16,AQS,35,AQS,89
1/27/16,AQS,29,AQS,55
1/28/16,AQS,31,AQS,62
1/29/16,AQS,28,AQS,63
1/30/16,AQS,32,AQS,68
1/31/16,AQS,40,AQS,74
2/1/16,AQS,38,AQS,69
2/2/16,AQS,38,AQS,45
2/3/16,AQS,37,AQS,54
2/4/16,AQS,31,AQS,47
2/5/16,AQS,36,AQS,36
2/6/16,AQS,32,AQS,66
2/7/16,AQS,36,AQS,70
2/8/16,AQS,39,AQS,42
2/9/16,AQS,34,AQS,67
2/10/16,AQS,33,AQS,63
2/11/16,AQS,37,AQS,38
2/12/16,AQS,37,AQS,50
2/13/16,AQS,37,AQS,54
2/14/16,AQS,31,AQS,53
2/15/16,AQS,38,AQS,69
2/16/16,AQS,41,AQS,57
2/17/16,AQS,31,AQS,45
2/18/16,AQS,36,AQS,39
2/19/16,AQS,36,AQS,44
2/20/16,AQS,40,AQS,59
2/21/16,AQS,35,AQS,53
2/22/16,AQS,36,AQS,33
2/23/16,AQS,34,AQS,55
2/24/16,AQS,32,AQS,61
2/25/16,AQS,33,AQS,42
2/26/16,AQS,39,AQS,32
2/27/16,AQS,37,AQS,95
2/28/16,AQS,54,AQS,62
2/29/16,AQS,36,AQS,53
3/1/16,AQS,44,AQS,47
3/2/16,AQS,42,AQS,54
3/3/16,AQS,37,AQS,34
3/4/16,AQS,35,AQS,59
3/5/16,AQS,38,AQS,40
3/6/16,AQS,40,AQS,47
3/7/16,AQS,44,AQS,78
3/8/16,AQS,49,AQS,85
3/9/16,AQS,80,AQS,110
3/10/16,AQS,74,AQS,70
3/11/16,AQS,41,AQS,27
3/12/16,AQS,40,AQS,29
3/13/16,AQS,42,AQS,58
3/14/16,AQS,40,AQS,30
3/15/16,AQS,39,AQS,42
3/16/16,AQS,38,AQS,54
3/17/16,AQS,41,AQS,36
3/18/16,AQS,41,AQS,38
3/19/16,AQS,41,AQS,24
3/20/16,AQS,40,AQS,28
3/21/16,AQS,51,AQS,31
3/22/16,AQS,44,AQS,41
3/23/16,AQS,58,AQS,62
3/24/16,AQS,50,AQS,60
3/25/16,AQS,42,AQS,68
3/26/16,AQS,40,AQS,29
3/27/16,AQS,51,AQS,40
3/28/16,AQS,42,AQS,48
3/29/16,AQS,61,AQS,24
3/30/16,AQS,46,AQS,33
3/31/16,AQS,61,AQS,49
4/1/16,AQS,45,AQS,48
4/2/16,AQS,39,AQS,26
4/3/16,AQS,41,AQS,25
4/4/16,AQS,37,AQS,50
4/5/16,AQS,43,AQS,32
4/6/16,AQS,47,AQS,40
4/7/16,AQS,44,AQS,44
4/8/16,AQS,41,AQS,35
4/9/16,AQS,43,AQS,41
4/10/16,AQS,42,AQS,35
4/11/16,AQS,48,AQS,55
4/12/16,AQS,47,AQS,37
4/13/16,AQS,43,AQS,35
4/14/16,AQS,47,AQS,44
4/15/16,AQS,46,AQS,50
4/16/16,AQS,48,AQS,48
4/17/16,AQS,61,AQS,59
4/18/16,AQS,84,AQS,65
4/19/16,AQS,54,AQS,40
4/20/16,AQS,50,AQS,27
4/21/16,AQS,77,AQS,52
4/22/16,AQS,100,AQS,85
4/23/16,AQS,41,AQS,43
4/24/16,AQS,49,AQS,35
4/25/16,AQS,71,AQS,55
4/26/16,AQS,51,AQS,62
4/27/16,AQS,44,AQS,41
4/28/16,AQS,46,AQS,39
4/29/16,AQS,48,AQS,43
4/30/16,AQS,49,AQS,33
5/1/16,AQS,43,AQS,23
5/2/16,AQS,34,AQS,53
5/3/16,AQS,30,AQS,48
5/4/16,AQS,31,AQS,39
5/5/16,AQS,32,AQS,23
5/6/16,AQS,29,AQS,28
5/7/16,AQS,31,AQS,41
5/8/16,AQS,39,AQS,35
5/9/16,AQS,48,AQS,55
5/10/16,AQS,46,AQS,37
5/11/16,AQS,51,AQS,48
5/12/16,AQS,105,AQS,62
5/13/16,AQS,45,AQS,85
5/14/16,AQS,50,AQS,38
5/15/16,AQS,35,AQS,24
5/16/16,AQS,43,AQS,52
5/17/16,AQS,47,AQS,41
5/18/16,AQS,44,AQS,44
5/19/16,AQS,50,AQS,52
5/20/16,AQS,50,AQS,42
5/21/16,AQS,44,AQS,38
5/22/16,AQS,51,AQS,38
5/23/16,AQS,64,AQS,54
5/24/16,AQS,58,AQS,48
5/25/16,AQS,161,AQS,70
5/26/16,AQS,156,AQS,73
5/27/16,AQS,122,AQS,74
5/28/16,AQS,122,AQS,63
5/29/16,AQS,93,AQS,53
5/30/16,AQS,43,AQS,33
5/31/16,AQS,84,AQS,46
6/1/16,AQS,112,AQS,58
6/2/16,AQS,80,AQS,55
6/3/16,AQS,32,AQS,55
6/4/16,AQS,77,AQS,54
6/5/16,AQS,36,AQS,30
6/6/16,AQS,77,AQS,39
6/7/16,AQS,115,AQS,45
6/8/16,AQS,30,AQS,28
6/9/16,AQS,43,AQS,23
6/10/16,AQS,44,AQS,38
6/11/16,AQS,108,AQS,70
6/12/16,AQS,50,AQS,54
6/13/16,AQS,34,AQS,38
6/14/16,AQS,49,AQS,52
6/15/16,AQS,101,AQS,55
6/16/16,AQS,129,AQS,70
6/17/16,AQS,67,AQS,59
6/18/16,AQS,100,AQS,43
6/19/16,AQS,112,AQS,54
6/20/16,AQS,129,AQS,64
6/21/16,AQS,108,AQS,52
6/22/16,AQS,67,AQS,50
6/23/16,AQS,100,AQS,66
6/24/16,AQS,126,AQS,64
6/25/16,AQS,93,AQS,56
6/26/16,AQS,126,AQS,58
6/27/16,AQS,93,AQS,55
6/28/16,AQS,43,AQS,48
6/29/16,AQS,90,AQS,43
6/30/16,AQS,58,AQS,42
7/1/16,AQS,54,AQS,52
7/2/16,AQS,39,AQS,49
7/3/16,AQS,44,AQS,40
7/4/16,AQS,64,AQS,53
7/5/16,AQS,46,AQS,35
7/6/16,AQS,115,AQS,60
