Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/10,AQS,31,AQS,35
1/2/10,AQS,24,AQS,63
1/3/10,AQS,25,AQS,84
1/4/10,AQS,24,AQS,61
1/5/10,AQS,19,AQS,61
1/6/10,AQS,29,AQS,92
1/7/10,AQS,29,AQS,19
1/8/10,AQS,24,AQS,35
1/9/10,AQS,19,AQS,83
1/10/10,AQS,25,AQS,62
1/11/10,AQS,27,AQS,58
1/12/10,AQS,20,AQS,84
1/13/10,AQS,17,AQS,94
1/14/10,AQS,20,AQS,84
1/15/10,AQS,14,AQS,51
1/16/10,AQS,24,AQS,59
1/17/10,AQS,18,AQS,103
1/18/10,AQS,31,AQS,84
1/19/10,AQS,29,AQS,72
1/20/10,AQS,29,AQS,45
1/21/10,AQS,21,AQS,52
1/22/10,AQS,44,AQS,63
1/23/10,AQS,43,AQS,66
1/24/10,AQS,39,AQS,40
1/25/10,AQS,33,AQS,23
1/26/10,AQS,36,AQS,28
1/27/10,AQS,31,AQS,33
1/28/10,AQS,33,AQS,36
1/29/10,AQS,19,AQS,102
1/30/10,AQS,27,AQS,88
1/31/10,AQS,31,AQS,84
2/1/10,AQS,32,AQS,59
2/2/10,AQS,33,AQS,61
2/3/10,AQS,24,AQS,86
2/4/10,AQS,22,AQS,128
2/5/10,AQS,35,AQS,123
2/6/10,AQS,37,AQS,37
2/7/10,AQS,36,AQS,54
2/8/10,AQS,35,AQS,53
2/9/10,AQS,34,AQS,21
2/10/10,AQS,31,AQS,51
2/11/10,AQS,17,AQS,95
2/12/10,AQS,29,AQS,100
2/13/10,AQS,30,AQS,111
2/14/10,AQS,39,AQS,65
2/15/10,AQS,42,AQS,8
2/16/10,AQS,40,AQS,15
2/17/10,AQS,42,AQS,23
2/18/10,AQS,33,AQS,62
2/19/10,AQS,26,AQS,125
2/20/10,AQS,37,AQS,87
2/21/10,AQS,41,AQS,70
2/22/10,AQS,35,AQS,48
2/23/10,AQS,37,AQS,60
2/24/10,AQS,36,AQS,26
2/25/10,AQS,34,AQS,54
2/26/10,AQS,39,AQS,64
2/27/10,AQS,41,AQS,36
2/28/10,AQS,44,AQS,42
3/1/10,AQS,44,AQS,56
3/2/10,AQS,44,AQS,79
3/3/10,AQS,45,AQS,67
3/4/10,AQS,31,AQS,98
3/5/10,AQS,44,AQS,81
3/6/10,AQS,47,AQS,91
3/7/10,AQS,44,AQS,116
3/8/10,AQS,34,AQS,107
3/9/10,AQS,42,AQS,85
3/10/10,AQS,43,AQS,109
3/11/10,AQS,30,AQS,77
3/12/10,AQS,36,AQS,65
3/13/10,AQS,39,AQS,60
3/14/10,AQS,45,AQS,54
3/15/10,AQS,37,AQS,57
3/16/10,AQS,26,AQS,60
3/17/10,AQS,37,AQS,52
3/18/10,AQS,43,AQS,37
3/19/10,AQS,31,AQS,20
3/20/10,AQS,40,AQS,22
3/21/10,AQS,36,AQS,47
3/22/10,AQS,44,AQS,45
3/23/10,AQS,47,AQS,38
3/24/10,AQS,42,AQS,24
3/25/10,AQS,41,AQS,20
3/26/10,AQS,38,AQS,31
3/27/10,AQS,34,AQS,45
3/28/10,AQS,38,AQS,34
3/29/10,AQS,39,AQS,33
3/30/10,AQS,46,AQS,50
3/31/10,AQS,48,AQS,43
4/1/10,AQS,77,AQS,50
4/2/10,AQS,38,AQS,72
4/3/10,AQS,45,AQS,18
4/4/10,AQS,46,AQS,25
4/5/10,AQS,41,AQS,24
4/6/10,AQS,44,AQS,35
4/7/10,AQS,44,AQS,21
4/8/10,AQS,41,AQS,19
4/9/10,AQS,48,AQS,40
4/10/10,AQS,47,AQS,42
4/11/10,AQS,61,AQS,61
4/12/10,AQS,54,AQS,49
4/13/10,AQS,48,AQS,56
4/14/10,AQS,44,AQS,75
4/15/10,AQS,43,AQS,54
4/16/10,AQS,45,AQS,16
4/17/10,AQS,44,AQS,31
4/18/10,AQS,47,AQS,45
4/19/10,AQS,58,AQS,34
4/20/10,AQS,87,AQS,57
4/21/10,AQS,44,AQS,31
4/22/10,AQS,54,AQS,36
4/23/10,AQS,67,AQS,71
