Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/88,AQS,29,,.
1/2/88,AQS,21,,.
1/3/88,AQS,27,,.
1/4/88,AQS,29,,.
1/5/88,AQS,27,,.
1/6/88,AQS,24,,.
1/7/88,AQS,11,,.
1/8/88,AQS,19,,.
1/9/88,AQS,25,,.
1/10/88,AQS,26,,.
1/11/88,AQS,24,,.
1/12/88,AQS,29,,.
1/13/88,AQS,28,,.
1/14/88,AQS,14,,.
1/15/88,AQS,18,,.
1/16/88,AQS,25,,.
1/17/88,AQS,13,,.
1/18/88,AQS,21,,.
1/19/88,AQS,20,,.
1/20/88,AQS,21,,.
1/21/88,AQS,21,,.
1/22/88,AQS,20,,.
1/23/88,AQS,18,,.
1/24/88,AQS,24,,.
1/25/88,AQS,20,,.
1/26/88,AQS,27,,.
1/27/88,AQS,24,,.
1/28/88,AQS,24,,.
1/29/88,AQS,28,,.
1/30/88,AQS,31,,.
1/31/88,AQS,29,,.
2/1/88,AQS,24,,.
2/2/88,AQS,31,,.
2/3/88,AQS,27,,.
2/4/88,AQS,25,,.
2/5/88,AQS,28,,.
2/6/88,AQS,28,,.
2/7/88,AQS,28,,.
2/8/88,AQS,26,,.
2/9/88,AQS,30,,.
2/10/88,AQS,35,,.
2/11/88,AQS,32,,.
2/12/88,AQS,30,,.
2/13/88,AQS,28,,.
2/14/88,AQS,26,,.
2/15/88,AQS,27,,.
2/16/88,AQS,17,,.
2/17/88,AQS,28,,.
2/18/88,AQS,22,,.
2/19/88,AQS,19,,.
2/20/88,AQS,32,,.
2/21/88,AQS,29,,.
2/22/88,AQS,28,,.
2/23/88,AQS,27,,.
2/24/88,AQS,26,,.
2/25/88,AQS,28,,.
2/26/88,AQS,33,,.
2/27/88,AQS,39,,.
2/28/88,AQS,31,,.
2/29/88,AQS,31,,.
3/1/88,AQS,31,,.
3/2/88,AQS,36,,.
3/3/88,AQS,37,,.
3/4/88,AQS,40,,.
3/5/88,AQS,27,,.
3/6/88,AQS,38,,.
3/7/88,AQS,28,,.
3/8/88,AQS,22,,.
3/9/88,AQS,29,,.
3/10/88,AQS,39,,.
3/11/88,AQS,33,,.
3/12/88,AQS,33,,.
3/13/88,AQS,27,,.
3/14/88,AQS,31,,.
3/15/88,AQS,29,,.
3/16/88,AQS,32,,.
3/17/88,AQS,31,,.
3/18/88,AQS,33,,.
3/19/88,AQS,36,,.
3/20/88,AQS,41,,.
3/21/88,AQS,40,,.
3/22/88,AQS,42,,.
3/23/88,AQS,47,,.
3/24/88,AQS,44,,.
3/25/88,AQS,34,,.
3/26/88,AQS,29,,.
3/27/88,AQS,33,,.
3/28/88,AQS,25,,.
3/29/88,AQS,25,,.
3/30/88,AQS,38,,.
3/31/88,AQS,40,,.
4/1/88,AQS,47,,.
4/2/88,AQS,31,,.
4/3/88,AQS,42,,.
4/4/88,AQS,58,,.
4/5/88,AQS,84,,.
4/6/88,AQS,44,,.
4/7/88,AQS,45,,.
4/8/88,AQS,44,,.
4/9/88,AQS,45,,.
4/10/88,AQS,32,,.
4/11/88,AQS,44,,.
4/12/88,AQS,67,,.
4/13/88,AQS,77,,.
4/14/88,AQS,44,,.
4/15/88,AQS,41,,.
4/16/88,AQS,50,,.
4/17/88,AQS,101,,.
4/18/88,AQS,44,,.
4/19/88,AQS,46,,.
4/20/88,AQS,45,,.
4/21/88,AQS,44,,.
4/22/88,AQS,43,,.
4/23/88,AQS,38,,.
4/24/88,AQS,44,,.
4/25/88,AQS,54,,.
4/26/88,AQS,45,,.
4/27/88,AQS,44,,.
4/28/88,AQS,49,,.
4/29/88,AQS,74,,.
4/30/88,AQS,71,,.
5/1/88,AQS,77,,.
5/2/88,AQS,129,,.
5/3/88,AQS,71,,.
5/4/88,AQS,97,,.
5/5/88,AQS,84,,.
5/6/88,AQS,90,,.
5/7/88,AQS,126,,.
5/8/88,AQS,126,,.
5/9/88,AQS,43,,.
5/10/88,AQS,44,,.
5/11/88,AQS,64,,.
5/12/88,AQS,129,,.
5/13/88,AQS,50,,.
5/14/88,AQS,101,,.
5/15/88,AQS,101,,.
5/16/88,AQS,41,,.
5/17/88,AQS,54,,.
5/18/88,AQS,74,,.
5/19/88,AQS,87,,.
5/20/88,AQS,115,,.
5/21/88,AQS,140,,.
5/22/88,AQS,156,,.
5/23/88,AQS,177,,.
5/24/88,AQS,47,,.
5/25/88,AQS,40,,.
5/26/88,AQS,122,,.
5/27/88,AQS,151,,.
5/28/88,AQS,201,,.
5/29/88,AQS,207,,.
5/30/88,AQS,212,,.
5/31/88,AQS,229,,.
6/1/88,AQS,220,,.
6/2/88,AQS,48,,.
6/3/88,AQS,46,,.
6/4/88,AQS,87,,.
6/5/88,AQS,182,,.
6/6/88,AQS,227,,.
6/7/88,AQS,234,,.
6/8/88,AQS,84,,.
6/9/88,AQS,51,,.
6/10/88,AQS,64,,.
6/11/88,AQS,179,,.
6/12/88,AQS,164,,.
6/13/88,AQS,164,,.
6/14/88,AQS,174,,.
6/15/88,AQS,161,,.
6/16/88,AQS,90,,.
6/17/88,AQS,129,,.
6/18/88,AQS,208,,.
6/19/88,AQS,185,,.
6/20/88,AQS,227,,.
6/21/88,AQS,192,,.
6/22/88,AQS,156,,.
6/23/88,AQS,51,,.
6/24/88,AQS,119,,.
6/25/88,AQS,195,,.
6/26/88,AQS,40,,.
6/27/88,AQS,50,,.
6/28/88,AQS,136,,.
6/29/88,AQS,46,,.
6/30/88,AQS,44,,.
7/1/88,AQS,50,,.
7/2/88,AQS,64,,.
7/3/88,AQS,164,,.
7/4/88,AQS,205,,.
7/5/88,AQS,224,,.
7/6/88,AQS,256,,.
7/7/88,AQS,285,,.
7/8/88,AQS,246,,.
7/9/88,AQS,220,,.
7/10/88,AQS,140,,.
7/11/88,AQS,108,,.
7/12/88,AQS,115,,.
7/13/88,AQS,126,,.
7/14/88,AQS,177,,.
7/15/88,AQS,164,,.
7/16/88,AQS,150,,.
7/17/88,AQS,169,,.
7/18/88,AQS,84,,.
7/19/88,AQS,97,,.
7/20/88,AQS,80,,.
7/21/88,AQS,119,,.
7/22/88,AQS,80,,.
7/23/88,AQS,133,,.
7/24/88,AQS,221,,.
7/25/88,AQS,151,,.
7/26/88,AQS,105,,.
7/27/88,AQS,159,,.
7/28/88,AQS,242,,.
7/29/88,AQS,200,,.
7/30/88,AQS,129,,.
7/31/88,AQS,161,,.
8/1/88,AQS,204,,.
8/2/88,AQS,202,,.
8/3/88,AQS,221,,.
8/4/88,AQS,209,,.
8/5/88,AQS,67,,.
8/6/88,AQS,187,,.
8/7/88,AQS,238,,.
8/8/88,AQS,221,,.
8/9/88,AQS,97,,.
8/10/88,AQS,195,,.
8/11/88,AQS,263,,.
8/12/88,AQS,179,,.
8/13/88,AQS,122,,.
8/14/88,AQS,133,,.
8/15/88,AQS,140,,.
8/16/88,AQS,140,,.
8/17/88,AQS,129,,.
8/18/88,AQS,150,,.
8/19/88,AQS,43,,.
8/20/88,AQS,147,,.
8/21/88,AQS,71,,.
8/22/88,AQS,51,,.
8/23/88,AQS,51,,.
8/24/88,AQS,42,,.
8/25/88,AQS,43,,.
8/26/88,AQS,37,,.
8/27/88,AQS,29,,.
8/28/88,AQS,42,,.
8/29/88,AQS,43,,.
8/30/88,AQS,64,,.
8/31/88,AQS,122,,.
9/1/88,AQS,119,,.
9/2/88,AQS,140,,.
9/3/88,AQS,159,,.
9/4/88,AQS,44,,.
9/5/88,AQS,46,,.
9/6/88,AQS,43,,.
9/7/88,AQS,87,,.
9/8/88,AQS,101,,.
9/9/88,AQS,51,,.
9/10/88,AQS,80,,.
9/11/88,AQS,159,,.
9/12/88,AQS,41,,.
9/13/88,AQS,38,,.
9/14/88,AQS,77,,.
9/15/88,AQS,43,,.
9/16/88,AQS,45,,.
9/17/88,AQS,90,,.
9/18/88,AQS,44,,.
9/19/88,AQS,31,,.
9/20/88,AQS,26,,.
9/21/88,AQS,26,,.
9/22/88,AQS,80,,.
9/23/88,AQS,39,,.
9/24/88,AQS,80,,.
9/25/88,AQS,129,,.
9/26/88,AQS,126,,.
9/27/88,AQS,129,,.
9/28/88,AQS,58,,.
9/29/88,AQS,58,,.
9/30/88,AQS,42,,.
10/1/88,AQS,41,,.
10/2/88,AQS,42,,.
10/3/88,AQS,27,,.
10/4/88,AQS,31,,.
10/5/88,AQS,35,,.
10/6/88,AQS,34,,.
10/7/88,AQS,35,,.
10/8/88,AQS,41,,.
10/9/88,AQS,40,,.
10/10/88,AQS,39,,.
10/11/88,AQS,32,,.
10/12/88,AQS,32,,.
10/13/88,AQS,32,,.
10/14/88,AQS,44,,.
10/15/88,AQS,67,,.
10/16/88,AQS,40,,.
10/17/88,AQS,25,,.
10/18/88,AQS,30,,.
10/19/88,AQS,23,,.
10/20/88,AQS,19,,.
10/21/88,AQS,20,,.
10/22/88,AQS,23,,.
10/23/88,AQS,20,,.
10/24/88,AQS,15,,.
10/25/88,AQS,22,,.
10/26/88,AQS,19,,.
10/27/88,AQS,22,,.
10/28/88,AQS,26,,.
10/29/88,AQS,29,,.
10/30/88,AQS,31,,.
10/31/88,AQS,25,,.
11/1/88,AQS,23,,.
11/2/88,AQS,31,,.
11/3/88,AQS,31,,.
11/4/88,AQS,21,,.
11/5/88,AQS,23,,.
11/6/88,AQS,23,,.
11/7/88,AQS,19,,.
11/8/88,AQS,18,,.
11/9/88,AQS,11,,.
11/10/88,AQS,20,,.
11/11/88,AQS,22,,.
11/12/88,AQS,16,,.
11/13/88,AQS,26,,.
11/14/88,AQS,23,,.
11/15/88,AQS,23,,.
11/16/88,AQS,23,,.
11/17/88,AQS,22,,.
11/18/88,AQS,22,,.
11/19/88,AQS,12,,.
11/20/88,AQS,22,,.
11/21/88,AQS,24,,.
11/22/88,AQS,20,,.
11/23/88,AQS,15,,.
11/24/88,AQS,24,,.
11/25/88,AQS,32,,.
11/26/88,AQS,29,,.
11/27/88,AQS,23,,.
11/28/88,AQS,24,,.
11/29/88,AQS,21,,.
11/30/88,AQS,18,,.
12/1/88,AQS,23,,.
12/2/88,AQS,16,,.
12/3/88,AQS,23,,.
12/4/88,AQS,25,,.
12/5/88,AQS,20,,.
12/6/88,AQS,14,,.
12/7/88,AQS,25,,.
12/8/88,AQS,25,,.
12/9/88,AQS,21,,.
12/10/88,AQS,26,,.
12/11/88,AQS,24,,.
12/12/88,AQS,16,,.
12/13/88,AQS,20,,.
12/14/88,AQS,23,,.
12/15/88,AQS,24,,.
12/16/88,AQS,16,,.
12/17/88,AQS,22,,.
12/18/88,AQS,18,,.
12/19/88,AQS,26,,.
12/20/88,AQS,24,,.
12/21/88,AQS,25,,.
12/22/88,AQS,21,,.
12/23/88,AQS,23,,.
12/24/88,AQS,21,,.
12/25/88,AQS,22,,.
12/26/88,AQS,27,,.
12/27/88,AQS,25,,.
12/28/88,AQS,28,,.
12/29/88,AQS,23,,.
12/30/88,AQS,18,,.
12/31/88,AQS,18,,.
