Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/91,AQS,25,,
1/2/91,AQS,22,,
1/3/91,AQS,27,,
1/4/91,AQS,22,,
1/5/91,AQS,12,,
1/6/91,AQS,26,,
1/7/91,AQS,18,,
1/8/91,AQS,16,,
1/9/91,AQS,22,,
1/10/91,AQS,18,,
1/11/91,AQS,22,,
1/12/91,AQS,30,,
1/13/91,AQS,30,,
1/14/91,AQS,26,,
1/15/91,AQS,23,,
1/16/91,AQS,26,,
1/17/91,AQS,24,,
1/18/91,AQS,20,,
1/19/91,AQS,21,,
1/20/91,AQS,30,,
1/21/91,AQS,30,,
1/22/91,AQS,28,,
1/23/91,AQS,30,,
1/24/91,AQS,31,,
1/25/91,AQS,28,,
1/26/91,AQS,31,,
1/27/91,AQS,28,,
1/28/91,AQS,28,,
1/29/91,AQS,25,,
1/30/91,AQS,36,,
1/31/91,AQS,35,,
2/1/91,AQS,31,,
2/2/91,AQS,38,,
2/3/91,AQS,38,,
2/4/91,AQS,22,,
2/5/91,AQS,19,,
2/6/91,AQS,17,,
2/7/91,AQS,21,,
2/8/91,AQS,24,,
2/9/91,AQS,44,,
2/10/91,AQS,37,,
2/11/91,AQS,29,,
2/12/91,AQS,29,,
2/13/91,AQS,31,,
2/14/91,AQS,33,,
2/15/91,AQS,31,,
2/16/91,AQS,29,,
2/17/91,AQS,25,,
2/18/91,AQS,26,,
2/19/91,AQS,29,,
2/20/91,AQS,31,,
2/21/91,AQS,39,,
2/22/91,AQS,32,,
2/23/91,AQS,32,,
2/24/91,AQS,29,,
2/25/91,AQS,31,,
2/26/91,AQS,32,,
2/27/91,AQS,32,,
2/28/91,AQS,51,,
3/1/91,AQS,32,,
3/2/91,AQS,28,,
3/3/91,AQS,28,,
3/4/91,AQS,34,,
3/5/91,AQS,39,,
3/6/91,AQS,36,,
3/7/91,AQS,37,,
3/8/91,AQS,36,,
3/9/91,AQS,39,,
3/10/91,AQS,37,,
3/11/91,AQS,58,,
3/12/91,AQS,31,,
3/13/91,AQS,25,,
3/14/91,AQS,37,,
3/15/91,AQS,44,,
3/16/91,AQS,41,,
3/17/91,AQS,32,,
3/18/91,AQS,39,,
3/19/91,AQS,44,,
3/20/91,AQS,46,,
3/21/91,AQS,50,,
3/22/91,AQS,40,,
3/23/91,AQS,43,,
3/24/91,AQS,46,,
3/25/91,AQS,67,,
3/26/91,AQS,39,,
3/27/91,AQS,38,,
3/28/91,AQS,34,,
3/29/91,AQS,38,,
3/30/91,AQS,44,,
3/31/91,AQS,44,,
4/1/91,AQS,48,,
4/2/91,AQS,39,,
4/3/91,AQS,61,,
4/4/91,AQS,44,,
4/5/91,AQS,93,,
4/6/91,AQS,71,,
4/7/91,AQS,38,,
4/8/91,AQS,38,,
4/9/91,AQS,40,,
4/10/91,AQS,44,,
4/11/91,AQS,31,,
4/12/91,AQS,30,,
4/13/91,AQS,32,,
4/14/91,AQS,42,,
4/15/91,AQS,50,,
4/16/91,AQS,74,,
4/17/91,AQS,93,,
4/18/91,AQS,44,,
4/19/91,AQS,36,,
4/20/91,AQS,32,,
4/21/91,AQS,49,,
4/22/91,AQS,50,,
4/23/91,AQS,42,,
4/24/91,AQS,45,,
4/25/91,AQS,33,,
4/26/91,AQS,50,,
4/27/91,AQS,47,,
4/28/91,AQS,50,,
4/29/91,AQS,48,,
4/30/91,AQS,47,,
5/1/91,AQS,43,,
5/2/91,AQS,77,,
5/3/91,AQS,41,,
5/4/91,AQS,42,,
5/5/91,AQS,43,,
5/6/91,AQS,41,,
5/7/91,AQS,61,,
5/8/91,AQS,47,,
5/9/91,AQS,49,,
5/10/91,AQS,38,,
5/11/91,AQS,46,,
5/12/91,AQS,74,,
5/13/91,AQS,41,,
5/14/91,AQS,105,,
5/15/91,AQS,44,,
5/16/91,AQS,50,,
5/17/91,AQS,100,,
5/18/91,AQS,97,,
5/19/91,AQS,37,,
5/20/91,AQS,87,,
5/21/91,AQS,39,,
5/22/91,AQS,44,,
5/23/91,AQS,58,,
5/24/91,AQS,44,,
5/25/91,AQS,37,,
5/26/91,AQS,51,,
5/27/91,AQS,93,,
5/28/91,AQS,164,,
5/29/91,AQS,43,,
5/30/91,AQS,41,,
5/31/91,AQS,58,,
6/1/91,AQS,47,,
6/2/91,AQS,122,,
6/3/91,AQS,151,,
6/4/91,AQS,143,,
6/5/91,AQS,105,,
6/6/91,AQS,112,,
6/7/91,AQS,156,,
6/8/91,AQS,195,,
6/9/91,AQS,156,,
6/10/91,AQS,122,,
6/11/91,AQS,108,,
6/12/91,AQS,129,,
6/13/91,AQS,84,,
6/14/91,AQS,80,,
6/15/91,AQS,46,,
6/16/91,AQS,58,,
6/17/91,AQS,202,,
6/18/91,AQS,201,,
6/19/91,AQS,190,,
6/20/91,AQS,204,,
6/21/91,AQS,172,,
6/22/91,AQS,150,,
