Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/02,AQS,29,AQS,58
1/2/02,AQS,22,AQS,69
1/3/02,AQS,26,AQS,64
1/4/02,AQS,23,AQS,67
1/5/02,AQS,31,AQS,87
1/6/02,AQS,25,AQS,48
1/7/02,AQS,23,AQS,40
1/8/02,AQS,28,AQS,55
1/9/02,AQS,43,AQS,58
1/10/02,AQS,38,AQS,54
1/11/02,AQS,30,AQS,35
1/12/02,AQS,16,AQS,64
1/13/02,AQS,31,AQS,58
1/14/02,AQS,30,AQS,71
1/15/02,AQS,27,AQS,53
1/16/02,AQS,25,AQS,53
1/17/02,AQS,41,AQS,85
1/18/02,AQS,34,AQS,79
1/19/02,AQS,29,AQS,58
1/20/02,AQS,28,AQS,43
1/21/02,AQS,39,AQS,40
1/22/02,AQS,33,AQS,51
1/23/02,AQS,30,AQS,60
1/24/02,AQS,27,AQS,30
1/25/02,AQS,24,AQS,30
1/26/02,AQS,31,AQS,50
1/27/02,AQS,40,AQS,67
1/28/02,AQS,31,AQS,66
1/29/02,AQS,22,AQS,60
1/30/02,AQS,35,AQS,60
1/31/02,,,AQS,53
2/1/02,AQS,29,AQS,36
2/2/02,AQS,25,AQS,40
2/3/02,AQS,22,AQS,64
2/4/02,AQS,34,AQS,35
2/5/02,AQS,25,AQS,40
2/6/02,AQS,22,AQS,56
2/7/02,AQS,11,AQS,43
2/8/02,AQS,31,AQS,66
2/9/02,AQS,40,AQS,72
2/10/02,AQS,42,AQS,54
2/11/02,AQS,26,AQS,35
2/12/02,AQS,35,AQS,59
2/13/02,AQS,31,AQS,52
2/14/02,AQS,39,AQS,57
2/15/02,AQS,61,AQS,84
2/16/02,AQS,47,AQS,60
2/17/02,AQS,39,AQS,27
2/18/02,AQS,42,AQS,47
2/19/02,AQS,43,AQS,61
2/20/02,AQS,33,AQS,48
2/21/02,AQS,46,AQS,38
2/22/02,AQS,31,AQS,57
2/23/02,AQS,31,AQS,56
2/24/02,AQS,44,AQS,73
2/25/02,AQS,71,AQS,86
2/26/02,AQS,43,AQS,59
2/27/02,AQS,28,AQS,33
2/28/02,AQS,31,AQS,55
3/1/02,AQS,45,AQS,83
3/2/02,AQS,33,AQS,39
3/3/02,AQS,31,AQS,45
3/4/02,AQS,39,AQS,34
3/5/02,AQS,48,AQS,57
3/6/02,AQS,71,AQS,90
3/7/02,AQS,54,AQS,66
3/8/02,AQS,43,AQS,60
3/9/02,AQS,33,AQS,38
3/10/02,AQS,44,AQS,20
3/11/02,AQS,47,AQS,37
3/12/02,AQS,34,AQS,63
3/13/02,AQS,30,AQS,48
3/14/02,AQS,41,AQS,58
3/15/02,AQS,35,AQS,62
3/16/02,AQS,32,AQS,51
3/17/02,AQS,27,AQS,53
3/18/02,AQS,39,AQS,59
3/19/02,AQS,34,AQS,72
3/20/02,AQS,35,AQS,52
3/21/02,AQS,40,AQS,43
3/22/02,AQS,39,AQS,34
3/23/02,AQS,47,AQS,43
3/24/02,AQS,64,AQS,67
3/25/02,AQS,44,AQS,63
3/26/02,AQS,28,AQS,56
3/27/02,AQS,40,AQS,54
3/28/02,AQS,47,AQS,63
3/29/02,AQS,64,AQS,67
3/30/02,AQS,32,AQS,38
3/31/02,AQS,36,AQS,49
4/1/02,AQS,51,AQS,44
4/2/02,AQS,58,AQS,62
4/3/02,AQS,44,AQS,59
4/4/02,AQS,42,AQS,58
4/5/02,AQS,54,AQS,56
4/6/02,AQS,71,AQS,63
4/7/02,AQS,87,AQS,63
4/8/02,AQS,50,AQS,60
4/9/02,AQS,40,AQS,40
4/10/02,AQS,47,AQS,51
4/11/02,AQS,36,AQS,54
4/12/02,AQS,30,AQS,52
4/13/02,AQS,29,AQS,42
4/14/02,AQS,37,AQS,43
4/15/02,AQS,48,AQS,54
4/16/02,AQS,50,AQS,55
4/17/02,AQS,48,AQS,72
4/18/02,AQS,74,AQS,75
4/19/02,AQS,67,AQS,75
4/20/02,AQS,64,AQS,74
4/21/02,AQS,51,AQS,65
4/22/02,AQS,47,AQS,49
4/23/02,AQS,100,AQS,50
4/24/02,AQS,100,AQS,63
4/25/02,AQS,67,AQS,53
4/26/02,AQS,47,AQS,43
4/27/02,AQS,46,AQS,58
4/28/02,AQS,41,AQS,67
4/29/02,AQS,71,AQS,55
4/30/02,AQS,40,AQS,64
5/1/02,AQS,36,AQS,62
5/2/02,AQS,67,AQS,80
5/3/02,AQS,35,AQS,76
5/4/02,AQS,31,AQS,52
5/5/02,AQS,44,AQS,49
5/6/02,AQS,49,AQS,60
5/7/02,AQS,44,AQS,76
5/8/02,AQS,58,AQS,81
5/9/02,AQS,40,AQS,65
5/10/02,AQS,48,AQS,61
5/11/02,AQS,90,AQS,71
5/12/02,AQS,42,AQS,72
5/13/02,AQS,40,AQS,53
5/14/02,AQS,67,AQS,52
5/15/02,AQS,87,AQS,56
5/16/02,AQS,105,AQS,65
5/17/02,AQS,45,AQS,57
5/18/02,AQS,42,AQS,73
5/19/02,AQS,51,AQS,40
5/20/02,AQS,64,AQS,52
5/21/02,AQS,67,AQS,59
5/22/02,AQS,80,AQS,64
5/23/02,AQS,126,AQS,69
5/24/02,AQS,150,AQS,76
5/25/02,AQS,140,AQS,89
5/26/02,AQS,115,AQS,97
5/27/02,AQS,90,AQS,68
5/28/02,AQS,97,AQS,60
5/29/02,AQS,50,AQS,90
5/30/02,AQS,44,AQS,46
5/31/02,AQS,112,AQS,59
6/1/02,AQS,150,AQS,82
6/2/02,AQS,164,AQS,79
6/3/02,AQS,217,AQS,80
6/4/02,AQS,182,AQS,95
6/5/02,AQS,112,AQS,79
6/6/02,AQS,51,AQS,66
6/7/02,AQS,119,AQS,74
6/8/02,AQS,90,AQS,54
6/9/02,AQS,133,AQS,46
6/10/02,AQS,202,AQS,58
6/11/02,AQS,207,AQS,59
6/12/02,AQS,223,AQS,86
6/13/02,AQS,200,AQS,100
6/14/02,AQS,45,AQS,61
6/15/02,AQS,74,AQS,45
6/16/02,AQS,122,AQS,61
6/17/02,AQS,147,AQS,67
6/18/02,AQS,182,AQS,75
6/19/02,AQS,122,AQS,76
6/20/02,AQS,136,AQS,61
6/21/02,AQS,129,AQS,57
6/22/02,AQS,77,AQS,51
6/23/02,AQS,33,AQS,30
6/24/02,AQS,50,AQS,35
6/25/02,AQS,36,AQS,54
6/26/02,AQS,48,AQS,54
6/27/02,AQS,44,AQS,42
6/28/02,AQS,29,AQS,47
6/29/02,AQS,46,AQS,60
6/30/02,AQS,80,AQS,69
7/1/02,AQS,161,AQS,96
7/2/02,AQS,185,AQS,92
7/3/02,AQS,122,AQS,82
7/4/02,AQS,177,AQS,85
7/5/02,AQS,190,AQS,107
7/6/02,AQS,192,AQS,99
7/7/02,AQS,112,AQS,92
7/8/02,AQS,150,AQS,76
7/9/02,AQS,122,AQS,60
7/10/02,AQS,101,AQS,63
7/11/02,AQS,80,AQS,67
7/12/02,AQS,48,AQS,81
7/13/02,AQS,41,AQS,69
7/14/02,AQS,74,AQS,53
7/15/02,AQS,136,AQS,68
7/16/02,AQS,154,AQS,72
7/17/02,AQS,192,AQS,70
7/18/02,AQS,97,AQS,57
7/19/02,AQS,64,AQS,55
7/20/02,AQS,126,AQS,62
7/21/02,AQS,126,AQS,63
7/22/02,AQS,150,AQS,82
7/23/02,AQS,159,AQS,72
7/24/02,AQS,61,AQS,72
7/25/02,AQS,84,AQS,67
7/26/02,AQS,50,AQS,57
7/27/02,AQS,71,AQS,56
7/28/02,AQS,50,AQS,49
