Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/00,AQS,25,AQS,118
1/2/00,AQS,45,AQS,121
1/3/00,AQS,31,AQS,92
1/4/00,AQS,31,AQS,64
1/5/00,AQS,32,AQS,33
1/6/00,AQS,31,AQS,39
1/7/00,AQS,26,AQS,76
1/8/00,AQS,27,AQS,64
1/9/00,AQS,25,AQS,82
1/10/00,AQS,22,AQS,73
1/11/00,AQS,29,AQS,40
1/12/00,AQS,30,AQS,48
1/13/00,AQS,31,AQS,55
1/14/00,AQS,33,AQS,43
1/15/00,AQS,31,,0
1/16/00,AQS,35,AQS,56
1/17/00,AQS,36,,0
1/18/00,AQS,31,,0
1/19/00,AQS,35,AQS,110
1/20/00,AQS,26,AQS,70
1/21/00,AQS,34,AQS,32
1/22/00,AQS,35,AQS,56
1/23/00,AQS,26,,0
1/24/00,AQS,22,AQS,115
1/25/00,AQS,29,AQS,72
1/26/00,AQS,30,AQS,52
1/27/00,AQS,35,AQS,34
1/28/00,AQS,37,AQS,56
1/29/00,AQS,40,AQS,53
1/30/00,AQS,35,AQS,98
1/31/00,AQS,32,AQS,86
2/1/00,AQS,33,AQS,78
2/2/00,AQS,39,AQS,27
2/3/00,AQS,26,AQS,82
2/4/00,AQS,19,,0
2/5/00,AQS,38,,0
2/6/00,AQS,39,AQS,53
2/7/00,AQS,37,,0
2/8/00,AQS,36,,0
2/9/00,AQS,32,AQS,90
2/10/00,AQS,31,AQS,132
2/11/00,AQS,34,AQS,121
2/12/00,AQS,40,AQS,60
2/13/00,AQS,36,AQS,69
2/14/00,AQS,38,AQS,62
2/15/00,AQS,42,AQS,62
2/16/00,AQS,37,AQS,78
2/17/00,AQS,39,AQS,45
2/18/00,AQS,33,AQS,66
2/19/00,AQS,31,AQS,63
2/20/00,AQS,41,AQS,66
2/21/00,AQS,45,AQS,77
2/22/00,AQS,46,AQS,108
2/23/00,AQS,46,AQS,92
2/24/00,AQS,35,AQS,120
2/25/00,AQS,34,AQS,83
2/26/00,AQS,36,AQS,52
2/27/00,AQS,39,AQS,79
2/28/00,AQS,38,AQS,35
2/29/00,AQS,40,AQS,65
3/1/00,AQS,29,AQS,63
3/2/00,AQS,34,AQS,40
3/3/00,AQS,44,AQS,29
3/4/00,AQS,44,AQS,32
3/5/00,AQS,43,AQS,42
3/6/00,AQS,44,AQS,30
3/7/00,AQS,37,AQS,78
3/8/00,AQS,47,AQS,111
3/9/00,AQS,51,AQS,115
3/10/00,AQS,35,AQS,39
3/11/00,AQS,34,AQS,38
3/12/00,AQS,38,AQS,41
3/13/00,AQS,41,AQS,57
3/14/00,AQS,44,AQS,64
3/15/00,AQS,64,AQS,69
3/16/00,AQS,46,AQS,75
3/17/00,AQS,39,AQS,39
3/18/00,AQS,38,AQS,33
3/19/00,AQS,38,AQS,53
3/20/00,AQS,39,AQS,51
3/21/00,AQS,34,AQS,68
3/22/00,AQS,35,AQS,60
3/23/00,AQS,48,AQS,95
3/24/00,AQS,50,AQS,72
3/25/00,AQS,71,AQS,78
3/26/00,AQS,48,AQS,50
3/27/00,AQS,74,AQS,54
3/28/00,AQS,47,AQS,68
3/29/00,AQS,31,AQS,56
3/30/00,AQS,42,AQS,58
3/31/00,AQS,42,AQS,44
4/1/00,AQS,49,AQS,52
4/2/00,AQS,77,AQS,59
4/3/00,AQS,39,AQS,98
4/4/00,AQS,40,AQS,49
4/5/00,AQS,38,AQS,37
4/6/00,AQS,87,AQS,60
4/7/00,AQS,80,AQS,53
4/8/00,AQS,90,AQS,59
4/9/00,AQS,43,AQS,36
4/10/00,AQS,45,AQS,45
4/11/00,AQS,42,AQS,70
4/12/00,AQS,44,AQS,61
4/13/00,AQS,44,AQS,45
