Geography,Date,Type,Percent Change from Baseline,ID Geography
California,5/2/20,Parks,-30,04000US06
California,5/3/20,Parks,-21,04000US06
California,5/4/20,Parks,-17,04000US06
California,5/5/20,Parks,-14,04000US06
California,5/6/20,Parks,-17,04000US06
California,5/7/20,Parks,-18,04000US06
California,5/8/20,Parks,-18,04000US06
California,5/9/20,Parks,-23,04000US06
California,5/10/20,Parks,-22,04000US06
California,5/11/20,Parks,-20,04000US06
California,5/12/20,Parks,-17,04000US06
California,5/13/20,Parks,-16,04000US06
California,5/14/20,Parks,-17,04000US06
California,5/15/20,Parks,-11,04000US06
California,5/16/20,Parks,-14,04000US06
California,5/17/20,Parks,-16,04000US06
California,5/18/20,Parks,-24,04000US06
California,5/19/20,Parks,-7,04000US06
California,5/20/20,Parks,-4,04000US06
California,5/21/20,Parks,-5,04000US06
California,5/22/20,Parks,-3,04000US06
California,5/23/20,Parks,-4,04000US06
California,5/24/20,Parks,13,04000US06
California,5/25/20,Parks,32,04000US06
California,5/26/20,Parks,-3,04000US06
California,5/27/20,Parks,-4,04000US06
California,5/28/20,Parks,-7,04000US06
California,5/29/20,Parks,-9,04000US06
California,5/30/20,Parks,-14,04000US06
California,5/31/20,Parks,-5,04000US06
California,6/1/20,Parks,-16,04000US06
California,6/2/20,Parks,-8,04000US06
California,6/3/20,Parks,-5,04000US06
California,6/4/20,Parks,-6,04000US06
California,6/5/20,Parks,-10,04000US06
California,6/6/20,Parks,-6,04000US06
California,6/7/20,Parks,7,04000US06
California,6/8/20,Parks,3,04000US06
California,6/9/20,Parks,10,04000US06
California,6/10/20,Parks,7,04000US06
California,6/11/20,Parks,4,04000US06
California,6/12/20,Parks,2,04000US06
California,6/13/20,Parks,7,04000US06
California,6/14/20,Parks,19,04000US06
California,6/15/20,Parks,7,04000US06
California,6/16/20,Parks,15,04000US06
California,6/17/20,Parks,12,04000US06
California,6/18/20,Parks,9,04000US06
California,6/19/20,Parks,9,04000US06
California,6/20/20,Parks,6,04000US06
California,6/21/20,Parks,10,04000US06
California,6/22/20,Parks,8,04000US06
California,6/23/20,Parks,14,04000US06
California,6/24/20,Parks,9,04000US06
California,6/25/20,Parks,7,04000US06
California,6/26/20,Parks,7,04000US06
California,6/27/20,Parks,6,04000US06
California,6/28/20,Parks,8,04000US06
California,6/29/20,Parks,10,04000US06
California,6/30/20,Parks,15,04000US06
California,7/1/20,Parks,10,04000US06
California,7/2/20,Parks,14,04000US06
California,7/3/20,Parks,24,04000US06
California,7/4/20,Parks,-4,04000US06
California,7/5/20,Parks,-2,04000US06
California,7/6/20,Parks,11,04000US06
California,7/7/20,Parks,16,04000US06
California,7/8/20,Parks,12,04000US06
California,7/9/20,Parks,9,04000US06
California,7/10/20,Parks,6,04000US06
California,7/11/20,Parks,3,04000US06
California,7/12/20,Parks,11,04000US06
California,7/13/20,Parks,7,04000US06
California,7/14/20,Parks,14,04000US06
California,7/15/20,Parks,11,04000US06
California,7/16/20,Parks,10,04000US06
California,7/17/20,Parks,11,04000US06
California,7/18/20,Parks,9,04000US06
California,7/19/20,Parks,15,04000US06
California,7/20/20,Parks,13,04000US06
California,7/21/20,Parks,18,04000US06
California,7/22/20,Parks,13,04000US06
California,7/23/20,Parks,11,04000US06
California,7/24/20,Parks,10,04000US06
California,7/25/20,Parks,13,04000US06
California,7/26/20,Parks,19,04000US06
California,7/27/20,Parks,13,04000US06
California,7/28/20,Parks,17,04000US06
California,7/29/20,Parks,14,04000US06
California,7/30/20,Parks,10,04000US06
California,7/31/20,Parks,12,04000US06
California,8/1/20,Parks,10,04000US06
California,8/2/20,Parks,17,04000US06
California,8/3/20,Parks,15,04000US06
California,8/4/20,Parks,19,04000US06
California,8/5/20,Parks,14,04000US06
