Geography,Date,Type,Percent Change from Baseline,ID Geography
Washington,6/4/20,Retail and Recreation,-24,04000US53
Washington,6/5/20,Retail and Recreation,-26,04000US53
Washington,6/6/20,Retail and Recreation,-30,04000US53
Washington,6/7/20,Retail and Recreation,-20,04000US53
Washington,6/8/20,Retail and Recreation,-20,04000US53
Washington,6/9/20,Retail and Recreation,-21,04000US53
Washington,6/10/20,Retail and Recreation,-18,04000US53
Washington,6/11/20,Retail and Recreation,-20,04000US53
Washington,6/12/20,Retail and Recreation,-24,04000US53
Washington,6/13/20,Retail and Recreation,-27,04000US53
Washington,6/14/20,Retail and Recreation,-16,04000US53
Washington,6/15/20,Retail and Recreation,-18,04000US53
Washington,6/16/20,Retail and Recreation,-15,04000US53
Washington,6/17/20,Retail and Recreation,-15,04000US53
Washington,6/18/20,Retail and Recreation,-13,04000US53
Washington,6/19/20,Retail and Recreation,-17,04000US53
Washington,6/20/20,Retail and Recreation,-24,04000US53
Washington,6/21/20,Retail and Recreation,-13,04000US53
Washington,6/22/20,Retail and Recreation,-13,04000US53
Washington,6/23/20,Retail and Recreation,-13,04000US53
Washington,6/24/20,Retail and Recreation,-14,04000US53
Washington,6/25/20,Retail and Recreation,-14,04000US53
Washington,6/26/20,Retail and Recreation,-20,04000US53
Washington,6/27/20,Retail and Recreation,-26,04000US53
Washington,6/28/20,Retail and Recreation,-13,04000US53
Washington,6/29/20,Retail and Recreation,-12,04000US53
Washington,6/30/20,Retail and Recreation,-11,04000US53
Washington,7/1/20,Retail and Recreation,-10,04000US53
Washington,7/2/20,Retail and Recreation,-7,04000US53
Washington,7/3/20,Retail and Recreation,-12,04000US53
Washington,7/4/20,Retail and Recreation,-41,04000US53
Washington,7/5/20,Retail and Recreation,-17,04000US53
Washington,7/6/20,Retail and Recreation,-11,04000US53
Washington,7/7/20,Retail and Recreation,-13,04000US53
Washington,7/8/20,Retail and Recreation,-13,04000US53
Washington,7/9/20,Retail and Recreation,-15,04000US53
Washington,7/10/20,Retail and Recreation,-17,04000US53
Washington,7/11/20,Retail and Recreation,-24,04000US53
Washington,7/12/20,Retail and Recreation,-11,04000US53
Washington,7/13/20,Retail and Recreation,-11,04000US53
Washington,7/14/20,Retail and Recreation,-11,04000US53
Washington,7/15/20,Retail and Recreation,-11,04000US53
Washington,7/16/20,Retail and Recreation,-13,04000US53
Washington,7/17/20,Retail and Recreation,-17,04000US53
Washington,7/18/20,Retail and Recreation,-22,04000US53
Washington,7/19/20,Retail and Recreation,-9,04000US53
Washington,7/20/20,Retail and Recreation,-10,04000US53
Washington,7/21/20,Retail and Recreation,-11,04000US53
Washington,7/22/20,Retail and Recreation,-13,04000US53
Washington,7/23/20,Retail and Recreation,-14,04000US53
Washington,7/24/20,Retail and Recreation,-18,04000US53
Washington,7/25/20,Retail and Recreation,-21,04000US53
Washington,7/26/20,Retail and Recreation,-9,04000US53
Washington,7/27/20,Retail and Recreation,-11,04000US53
Washington,7/28/20,Retail and Recreation,-12,04000US53
Washington,7/29/20,Retail and Recreation,-12,04000US53
Washington,7/30/20,Retail and Recreation,-14,04000US53
Washington,7/31/20,Retail and Recreation,-16,04000US53
Washington,8/1/20,Retail and Recreation,-21,04000US53
Washington,8/2/20,Retail and Recreation,-9,04000US53
Washington,8/3/20,Retail and Recreation,-9,04000US53
Washington,8/4/20,Retail and Recreation,-9,04000US53
Washington,8/5/20,Retail and Recreation,-11,04000US53
Washington,8/6/20,Retail and Recreation,-15,04000US53
Washington,8/7/20,Retail and Recreation,-17,04000US53
Washington,2/15/20,Grocery and Pharmacy,-1,04000US53
Washington,2/16/20,Grocery and Pharmacy,3,04000US53
Washington,2/17/20,Grocery and Pharmacy,2,04000US53
Washington,2/18/20,Grocery and Pharmacy,2,04000US53
Washington,2/19/20,Grocery and Pharmacy,3,04000US53
Washington,2/20/20,Grocery and Pharmacy,3,04000US53
Washington,2/21/20,Grocery and Pharmacy,-1,04000US53
Washington,2/22/20,Grocery and Pharmacy,0,04000US53
Washington,2/23/20,Grocery and Pharmacy,0,04000US53
Washington,2/24/20,Grocery and Pharmacy,-1,04000US53
Washington,2/25/20,Grocery and Pharmacy,1,04000US53
Washington,2/26/20,Grocery and Pharmacy,4,04000US53
Washington,2/27/20,Grocery and Pharmacy,4,04000US53
Washington,2/28/20,Grocery and Pharmacy,2,04000US53
Washington,2/29/20,Grocery and Pharmacy,7,04000US53
Washington,3/1/20,Grocery and Pharmacy,10,04000US53
Washington,3/2/20,Grocery and Pharmacy,8,04000US53
Washington,3/3/20,Grocery and Pharmacy,11,04000US53
Washington,3/4/20,Grocery and Pharmacy,9,04000US53
Washington,3/5/20,Grocery and Pharmacy,7,04000US53
Washington,3/6/20,Grocery and Pharmacy,2,04000US53
Washington,3/7/20,Grocery and Pharmacy,1,04000US53
Washington,3/8/20,Grocery and Pharmacy,2,04000US53
Washington,3/9/20,Grocery and Pharmacy,3,04000US53
Washington,3/10/20,Grocery and Pharmacy,5,04000US53
Washington,3/11/20,Grocery and Pharmacy,9,04000US53
Washington,3/12/20,Grocery and Pharmacy,15,04000US53
Washington,3/13/20,Grocery and Pharmacy,17,04000US53
Washington,3/14/20,Grocery and Pharmacy,8,04000US53
Washington,3/15/20,Grocery and Pharmacy,5,04000US53
Washington,3/16/20,Grocery and Pharmacy,19,04000US53
Washington,3/17/20,Grocery and Pharmacy,8,04000US53
Washington,3/18/20,Grocery and Pharmacy,5,04000US53
Washington,3/19/20,Grocery and Pharmacy,3,04000US53
Washington,3/20/20,Grocery and Pharmacy,3,04000US53
Washington,3/21/20,Grocery and Pharmacy,-9,04000US53
Washington,3/22/20,Grocery and Pharmacy,-14,04000US53
Washington,3/23/20,Grocery and Pharmacy,-9,04000US53
Washington,3/24/20,Grocery and Pharmacy,-13,04000US53
Washington,3/25/20,Grocery and Pharmacy,-16,04000US53
Washington,3/26/20,Grocery and Pharmacy,-21,04000US53
Washington,3/27/20,Grocery and Pharmacy,-22,04000US53
Washington,3/28/20,Grocery and Pharmacy,-26,04000US53
Washington,3/29/20,Grocery and Pharmacy,-26,04000US53
Washington,3/30/20,Grocery and Pharmacy,-23,04000US53
Washington,3/31/20,Grocery and Pharmacy,-18,04000US53
Washington,4/1/20,Grocery and Pharmacy,-12,04000US53
Washington,4/2/20,Grocery and Pharmacy,-16,04000US53
Washington,4/3/20,Grocery and Pharmacy,-15,04000US53
Washington,4/4/20,Grocery and Pharmacy,-19,04000US53
Washington,4/5/20,Grocery and Pharmacy,-21,04000US53
Washington,4/6/20,Grocery and Pharmacy,-16,04000US53
Washington,4/7/20,Grocery and Pharmacy,-15,04000US53
Washington,4/8/20,Grocery and Pharmacy,-12,04000US53
Washington,4/9/20,Grocery and Pharmacy,-11,04000US53
Washington,4/10/20,Grocery and Pharmacy,-11,04000US53
Washington,4/11/20,Grocery and Pharmacy,-10,04000US53
Washington,4/12/20,Grocery and Pharmacy,-27,04000US53
Washington,4/13/20,Grocery and Pharmacy,-18,04000US53
Washington,4/14/20,Grocery and Pharmacy,-14,04000US53
Washington,4/15/20,Grocery and Pharmacy,-9,04000US53
Washington,4/16/20,Grocery and Pharmacy,-10,04000US53
Washington,4/17/20,Grocery and Pharmacy,-14,04000US53
Washington,4/18/20,Grocery and Pharmacy,-18,04000US53
Washington,4/19/20,Grocery and Pharmacy,-17,04000US53
Washington,4/20/20,Grocery and Pharmacy,-14,04000US53
Washington,4/21/20,Grocery and Pharmacy,-15,04000US53
Washington,4/22/20,Grocery and Pharmacy,-14,04000US53
Washington,4/23/20,Grocery and Pharmacy,-12,04000US53
Washington,4/24/20,Grocery and Pharmacy,-14,04000US53
Washington,4/25/20,Grocery and Pharmacy,-15,04000US53
Washington,4/26/20,Grocery and Pharmacy,-15,04000US53
Washington,4/27/20,Grocery and Pharmacy,-13,04000US53
Washington,4/28/20,Grocery and Pharmacy,-10,04000US53
Washington,4/29/20,Grocery and Pharmacy,-8,04000US53
Washington,4/30/20,Grocery and Pharmacy,-7,04000US53
Washington,5/1/20,Grocery and Pharmacy,-6,04000US53
Washington,5/2/20,Grocery and Pharmacy,-12,04000US53
Washington,5/3/20,Grocery and Pharmacy,-9,04000US53
