Geography,Date,Type,Percent Change from Baseline,ID Geography
Virginia,6/16/20,Retail and Recreation,-16,04000US51
Virginia,6/17/20,Retail and Recreation,-17,04000US51
Virginia,6/18/20,Retail and Recreation,-14,04000US51
Virginia,6/19/20,Retail and Recreation,-17,04000US51
Virginia,6/20/20,Retail and Recreation,-20,04000US51
Virginia,6/21/20,Retail and Recreation,-16,04000US51
Virginia,6/22/20,Retail and Recreation,-19,04000US51
Virginia,6/23/20,Retail and Recreation,-11,04000US51
Virginia,6/24/20,Retail and Recreation,-11,04000US51
Virginia,6/25/20,Retail and Recreation,-14,04000US51
Virginia,6/26/20,Retail and Recreation,-15,04000US51
Virginia,6/27/20,Retail and Recreation,-19,04000US51
Virginia,6/28/20,Retail and Recreation,-17,04000US51
Virginia,6/29/20,Retail and Recreation,-12,04000US51
Virginia,6/30/20,Retail and Recreation,-8,04000US51
Virginia,7/1/20,Retail and Recreation,-7,04000US51
Virginia,7/2/20,Retail and Recreation,-2,04000US51
Virginia,7/3/20,Retail and Recreation,-8,04000US51
Virginia,7/4/20,Retail and Recreation,-33,04000US51
Virginia,7/5/20,Retail and Recreation,-20,04000US51
Virginia,7/6/20,Retail and Recreation,-11,04000US51
Virginia,7/7/20,Retail and Recreation,-11,04000US51
Virginia,7/8/20,Retail and Recreation,-10,04000US51
Virginia,7/9/20,Retail and Recreation,-11,04000US51
Virginia,7/10/20,Retail and Recreation,-15,04000US51
Virginia,7/11/20,Retail and Recreation,-17,04000US51
Virginia,7/12/20,Retail and Recreation,-15,04000US51
Virginia,7/13/20,Retail and Recreation,-12,04000US51
Virginia,7/14/20,Retail and Recreation,-10,04000US51
Virginia,7/15/20,Retail and Recreation,-8,04000US51
Virginia,7/16/20,Retail and Recreation,-11,04000US51
Virginia,7/17/20,Retail and Recreation,-14,04000US51
Virginia,7/18/20,Retail and Recreation,-17,04000US51
Virginia,7/19/20,Retail and Recreation,-16,04000US51
Virginia,7/20/20,Retail and Recreation,-14,04000US51
Virginia,7/21/20,Retail and Recreation,-12,04000US51
Virginia,7/22/20,Retail and Recreation,-13,04000US51
Virginia,7/23/20,Retail and Recreation,-12,04000US51
Virginia,7/24/20,Retail and Recreation,-14,04000US51
Virginia,7/25/20,Retail and Recreation,-17,04000US51
Virginia,7/26/20,Retail and Recreation,-15,04000US51
Virginia,7/27/20,Retail and Recreation,-12,04000US51
Virginia,7/28/20,Retail and Recreation,-12,04000US51
Virginia,7/29/20,Retail and Recreation,-9,04000US51
Virginia,7/30/20,Retail and Recreation,-12,04000US51
Virginia,7/31/20,Retail and Recreation,-14,04000US51
Virginia,8/1/20,Retail and Recreation,-16,04000US51
Virginia,8/2/20,Retail and Recreation,-14,04000US51
Virginia,8/3/20,Retail and Recreation,-12,04000US51
Virginia,8/4/20,Retail and Recreation,-13,04000US51
Virginia,8/5/20,Retail and Recreation,-9,04000US51
Virginia,8/6/20,Retail and Recreation,-15,04000US51
Virginia,8/7/20,Retail and Recreation,-14,04000US51
Virginia,2/15/20,Grocery and Pharmacy,2,04000US51
Virginia,2/16/20,Grocery and Pharmacy,0,04000US51
Virginia,2/17/20,Grocery and Pharmacy,2,04000US51
Virginia,2/18/20,Grocery and Pharmacy,2,04000US51
Virginia,2/19/20,Grocery and Pharmacy,2,04000US51
Virginia,2/20/20,Grocery and Pharmacy,3,04000US51
Virginia,2/21/20,Grocery and Pharmacy,-7,04000US51
Virginia,2/22/20,Grocery and Pharmacy,2,04000US51
Virginia,2/23/20,Grocery and Pharmacy,3,04000US51
Virginia,2/24/20,Grocery and Pharmacy,0,04000US51
Virginia,2/25/20,Grocery and Pharmacy,1,04000US51
Virginia,2/26/20,Grocery and Pharmacy,4,04000US51
Virginia,2/27/20,Grocery and Pharmacy,4,04000US51
Virginia,2/28/20,Grocery and Pharmacy,4,04000US51
Virginia,2/29/20,Grocery and Pharmacy,6,04000US51
Virginia,3/1/20,Grocery and Pharmacy,9,04000US51
Virginia,3/2/20,Grocery and Pharmacy,5,04000US51
Virginia,3/3/20,Grocery and Pharmacy,10,04000US51
Virginia,3/4/20,Grocery and Pharmacy,8,04000US51
Virginia,3/5/20,Grocery and Pharmacy,6,04000US51
Virginia,3/6/20,Grocery and Pharmacy,1,04000US51
Virginia,3/7/20,Grocery and Pharmacy,8,04000US51
Virginia,3/8/20,Grocery and Pharmacy,8,04000US51
Virginia,3/9/20,Grocery and Pharmacy,8,04000US51
Virginia,3/10/20,Grocery and Pharmacy,8,04000US51
Virginia,3/11/20,Grocery and Pharmacy,9,04000US51
Virginia,3/12/20,Grocery and Pharmacy,20,04000US51
Virginia,3/13/20,Grocery and Pharmacy,22,04000US51
Virginia,3/14/20,Grocery and Pharmacy,14,04000US51
Virginia,3/15/20,Grocery and Pharmacy,5,04000US51
Virginia,3/16/20,Grocery and Pharmacy,14,04000US51
Virginia,3/17/20,Grocery and Pharmacy,10,04000US51
Virginia,3/18/20,Grocery and Pharmacy,5,04000US51
Virginia,3/19/20,Grocery and Pharmacy,5,04000US51
Virginia,3/20/20,Grocery and Pharmacy,3,04000US51
Virginia,3/21/20,Grocery and Pharmacy,-4,04000US51
Virginia,3/22/20,Grocery and Pharmacy,-12,04000US51
Virginia,3/23/20,Grocery and Pharmacy,-10,04000US51
Virginia,3/24/20,Grocery and Pharmacy,-7,04000US51
Virginia,3/25/20,Grocery and Pharmacy,-17,04000US51
Virginia,3/26/20,Grocery and Pharmacy,-9,04000US51
Virginia,3/27/20,Grocery and Pharmacy,-13,04000US51
Virginia,3/28/20,Grocery and Pharmacy,-14,04000US51
Virginia,3/29/20,Grocery and Pharmacy,-16,04000US51
Virginia,3/30/20,Grocery and Pharmacy,-8,04000US51
Virginia,3/31/20,Grocery and Pharmacy,-17,04000US51
Virginia,4/1/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/2/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/3/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/4/20,Grocery and Pharmacy,-14,04000US51
Virginia,4/5/20,Grocery and Pharmacy,-18,04000US51
Virginia,4/6/20,Grocery and Pharmacy,-15,04000US51
Virginia,4/7/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/8/20,Grocery and Pharmacy,-13,04000US51
Virginia,4/9/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/10/20,Grocery and Pharmacy,-14,04000US51
Virginia,4/11/20,Grocery and Pharmacy,-9,04000US51
Virginia,4/12/20,Grocery and Pharmacy,-29,04000US51
Virginia,4/13/20,Grocery and Pharmacy,-24,04000US51
Virginia,4/14/20,Grocery and Pharmacy,-14,04000US51
Virginia,4/15/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/16/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/17/20,Grocery and Pharmacy,-15,04000US51
Virginia,4/18/20,Grocery and Pharmacy,-14,04000US51
Virginia,4/19/20,Grocery and Pharmacy,-15,04000US51
Virginia,4/20/20,Grocery and Pharmacy,-19,04000US51
Virginia,4/21/20,Grocery and Pharmacy,-12,04000US51
Virginia,4/22/20,Grocery and Pharmacy,-11,04000US51
Virginia,4/23/20,Grocery and Pharmacy,-16,04000US51
Virginia,4/24/20,Grocery and Pharmacy,-17,04000US51
Virginia,4/25/20,Grocery and Pharmacy,-13,04000US51
Virginia,4/26/20,Grocery and Pharmacy,-15,04000US51
Virginia,4/27/20,Grocery and Pharmacy,-14,04000US51
Virginia,4/28/20,Grocery and Pharmacy,-11,04000US51
Virginia,4/29/20,Grocery and Pharmacy,-8,04000US51
Virginia,4/30/20,Grocery and Pharmacy,-18,04000US51
Virginia,5/1/20,Grocery and Pharmacy,-8,04000US51
Virginia,5/2/20,Grocery and Pharmacy,-3,04000US51
Virginia,5/3/20,Grocery and Pharmacy,-8,04000US51
Virginia,5/4/20,Grocery and Pharmacy,-7,04000US51
Virginia,5/5/20,Grocery and Pharmacy,-6,04000US51
Virginia,5/6/20,Grocery and Pharmacy,-8,04000US51
Virginia,5/7/20,Grocery and Pharmacy,-4,04000US51
Virginia,5/8/20,Grocery and Pharmacy,-7,04000US51
Virginia,5/9/20,Grocery and Pharmacy,4,04000US51
Virginia,5/10/20,Grocery and Pharmacy,-2,04000US51
Virginia,5/11/20,Grocery and Pharmacy,-11,04000US51
Virginia,5/12/20,Grocery and Pharmacy,-5,04000US51
Virginia,5/13/20,Grocery and Pharmacy,-5,04000US51
Virginia,5/14/20,Grocery and Pharmacy,-6,04000US51
Virginia,5/15/20,Grocery and Pharmacy,-5,04000US51
Virginia,5/16/20,Grocery and Pharmacy,-3,04000US51
Virginia,5/17/20,Grocery and Pharmacy,-9,04000US51
Virginia,5/18/20,Grocery and Pharmacy,-12,04000US51
Virginia,5/19/20,Grocery and Pharmacy,-7,04000US51
Virginia,5/20/20,Grocery and Pharmacy,-6,04000US51
Virginia,5/21/20,Grocery and Pharmacy,-6,04000US51
Virginia,5/22/20,Grocery and Pharmacy,-4,04000US51
Virginia,5/23/20,Grocery and Pharmacy,0,04000US51
Virginia,5/24/20,Grocery and Pharmacy,-7,04000US51
Virginia,5/25/20,Grocery and Pharmacy,-8,04000US51
Virginia,5/26/20,Grocery and Pharmacy,-4,04000US51
Virginia,5/27/20,Grocery and Pharmacy,-4,04000US51
Virginia,5/28/20,Grocery and Pharmacy,-4,04000US51
Virginia,5/29/20,Grocery and Pharmacy,-6,04000US51
Virginia,5/30/20,Grocery and Pharmacy,-2,04000US51
Virginia,5/31/20,Grocery and Pharmacy,-4,04000US51
Virginia,6/1/20,Grocery and Pharmacy,-1,04000US51
Virginia,6/2/20,Grocery and Pharmacy,0,04000US51
Virginia,6/3/20,Grocery and Pharmacy,3,04000US51
Virginia,6/4/20,Grocery and Pharmacy,1,04000US51
Virginia,6/5/20,Grocery and Pharmacy,-3,04000US51
Virginia,6/6/20,Grocery and Pharmacy,1,04000US51
Virginia,6/7/20,Grocery and Pharmacy,-1,04000US51
Virginia,6/8/20,Grocery and Pharmacy,-3,04000US51
Virginia,6/9/20,Grocery and Pharmacy,1,04000US51
Virginia,6/10/20,Grocery and Pharmacy,0,04000US51
Virginia,6/11/20,Grocery and Pharmacy,-1,04000US51
Virginia,6/12/20,Grocery and Pharmacy,0,04000US51
Virginia,6/13/20,Grocery and Pharmacy,3,04000US51
Virginia,6/14/20,Grocery and Pharmacy,-2,04000US51
Virginia,6/15/20,Grocery and Pharmacy,-5,04000US51
Virginia,6/16/20,Grocery and Pharmacy,-3,04000US51
Virginia,6/17/20,Grocery and Pharmacy,-3,04000US51
Virginia,6/18/20,Grocery and Pharmacy,1,04000US51
Virginia,6/19/20,Grocery and Pharmacy,-2,04000US51
Virginia,6/20/20,Grocery and Pharmacy,4,04000US51
Virginia,6/21/20,Grocery and Pharmacy,1,04000US51
Virginia,6/22/20,Grocery and Pharmacy,-7,04000US51
Virginia,6/23/20,Grocery and Pharmacy,3,04000US51
Virginia,6/24/20,Grocery and Pharmacy,2,04000US51
Virginia,6/25/20,Grocery and Pharmacy,0,04000US51
Virginia,6/26/20,Grocery and Pharmacy,0,04000US51
Virginia,6/27/20,Grocery and Pharmacy,2,04000US51
Virginia,6/28/20,Grocery and Pharmacy,-3,04000US51
Virginia,6/29/20,Grocery and Pharmacy,-1,04000US51
Virginia,6/30/20,Grocery and Pharmacy,3,04000US51
Virginia,7/1/20,Grocery and Pharmacy,5,04000US51
Virginia,7/2/20,Grocery and Pharmacy,12,04000US51
Virginia,7/3/20,Grocery and Pharmacy,11,04000US51
Virginia,7/4/20,Grocery and Pharmacy,0,04000US51
Virginia,7/5/20,Grocery and Pharmacy,-7,04000US51
Virginia,7/6/20,Grocery and Pharmacy,-1,04000US51
Virginia,7/7/20,Grocery and Pharmacy,3,04000US51
Virginia,7/8/20,Grocery and Pharmacy,3,04000US51
Virginia,7/9/20,Grocery and Pharmacy,1,04000US51
Virginia,7/10/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/11/20,Grocery and Pharmacy,3,04000US51
Virginia,7/12/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/13/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/14/20,Grocery and Pharmacy,2,04000US51
Virginia,7/15/20,Grocery and Pharmacy,2,04000US51
Virginia,7/16/20,Grocery and Pharmacy,1,04000US51
Virginia,7/17/20,Grocery and Pharmacy,-1,04000US51
Virginia,7/18/20,Grocery and Pharmacy,3,04000US51
Virginia,7/19/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/20/20,Grocery and Pharmacy,-3,04000US51
Virginia,7/21/20,Grocery and Pharmacy,0,04000US51
Virginia,7/22/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/23/20,Grocery and Pharmacy,-1,04000US51
Virginia,7/24/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/25/20,Grocery and Pharmacy,2,04000US51
Virginia,7/26/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/27/20,Grocery and Pharmacy,-2,04000US51
Virginia,7/28/20,Grocery and Pharmacy,-1,04000US51
Virginia,7/29/20,Grocery and Pharmacy,1,04000US51
Virginia,7/30/20,Grocery and Pharmacy,-1,04000US51
Virginia,7/31/20,Grocery and Pharmacy,-3,04000US51
Virginia,8/1/20,Grocery and Pharmacy,3,04000US51
Virginia,8/2/20,Grocery and Pharmacy,-1,04000US51
Virginia,8/3/20,Grocery and Pharmacy,0,04000US51
Virginia,8/4/20,Grocery and Pharmacy,-5,04000US51
Virginia,8/5/20,Grocery and Pharmacy,0,04000US51
Virginia,8/6/20,Grocery and Pharmacy,-5,04000US51
Virginia,8/7/20,Grocery and Pharmacy,-2,04000US51
Virginia,2/15/20,Parks,3,04000US51
Virginia,2/16/20,Parks,9,04000US51
Virginia,2/17/20,Parks,41,04000US51
Virginia,2/18/20,Parks,22,04000US51
Virginia,2/19/20,Parks,6,04000US51
Virginia,2/20/20,Parks,-7,04000US51
Virginia,2/21/20,Parks,-7,04000US51
Virginia,2/22/20,Parks,32,04000US51
Virginia,2/23/20,Parks,43,04000US51
Virginia,2/24/20,Parks,4,04000US51
Virginia,2/25/20,Parks,11,04000US51
Virginia,2/26/20,Parks,7,04000US51
Virginia,2/27/20,Parks,4,04000US51
Virginia,2/28/20,Parks,7,04000US51
Virginia,2/29/20,Parks,-1,04000US51
Virginia,3/1/20,Parks,24,04000US51
Virginia,3/2/20,Parks,20,04000US51
Virginia,3/3/20,Parks,40,04000US51
Virginia,3/4/20,Parks,39,04000US51
Virginia,3/5/20,Parks,19,04000US51
Virginia,3/6/20,Parks,5,04000US51
Virginia,3/7/20,Parks,27,04000US51
Virginia,3/8/20,Parks,62,04000US51
Virginia,3/9/20,Parks,64,04000US51
Virginia,3/10/20,Parks,40,04000US51
Virginia,3/11/20,Parks,40,04000US51
Virginia,3/12/20,Parks,44,04000US51
Virginia,3/13/20,Parks,46,04000US51
Virginia,3/14/20,Parks,37,04000US51
Virginia,3/15/20,Parks,-13,04000US51
Virginia,3/16/20,Parks,10,04000US51
Virginia,3/17/20,Parks,52,04000US51
Virginia,3/18/20,Parks,26,04000US51
Virginia,3/19/20,Parks,62,04000US51
Virginia,3/20/20,Parks,59,04000US51
Virginia,3/21/20,Parks,6,04000US51
Virginia,3/22/20,Parks,15,04000US51
Virginia,3/23/20,Parks,-29,04000US51
Virginia,3/24/20,Parks,29,04000US51
Virginia,3/25/20,Parks,-28,04000US51
Virginia,3/26/20,Parks,34,04000US51
Virginia,3/27/20,Parks,41,04000US51
Virginia,3/28/20,Parks,24,04000US51
Virginia,3/29/20,Parks,46,04000US51
Virginia,3/30/20,Parks,21,04000US51
Virginia,3/31/20,Parks,-15,04000US51
Virginia,4/1/20,Parks,-11,04000US51
Virginia,4/2/20,Parks,9,04000US51
Virginia,4/3/20,Parks,13,04000US51
Virginia,4/4/20,Parks,4,04000US51
Virginia,4/5/20,Parks,21,04000US51
Virginia,4/6/20,Parks,18,04000US51
Virginia,4/7/20,Parks,29,04000US51
Virginia,4/8/20,Parks,24,04000US51
Virginia,4/9/20,Parks,15,04000US51
Virginia,4/10/20,Parks,-7,04000US51
Virginia,4/11/20,Parks,17,04000US51
Virginia,4/12/20,Parks,-8,04000US51
Virginia,4/13/20,Parks,-14,04000US51
Virginia,4/14/20,Parks,24,04000US51
Virginia,4/15/20,Parks,1,04000US51
Virginia,4/16/20,Parks,14,04000US51
Virginia,4/17/20,Parks,19,04000US51
Virginia,4/18/20,Parks,-13,04000US51
Virginia,4/19/20,Parks,22,04000US51
Virginia,4/20/20,Parks,-11,04000US51
Virginia,4/21/20,Parks,25,04000US51
Virginia,4/22/20,Parks,32,04000US51
Virginia,4/23/20,Parks,-17,04000US51
Virginia,4/24/20,Parks,1,04000US51
Virginia,4/25/20,Parks,6,04000US51
Virginia,4/26/20,Parks,-8,04000US51
Virginia,4/27/20,Parks,0,04000US51
Virginia,4/28/20,Parks,23,04000US51
Virginia,4/29/20,Parks,40,04000US51
Virginia,4/30/20,Parks,-30,04000US51
Virginia,5/1/20,Parks,13,04000US51
Virginia,5/2/20,Parks,68,04000US51
Virginia,5/3/20,Parks,39,04000US51
Virginia,5/4/20,Parks,39,04000US51
Virginia,5/5/20,Parks,5,04000US51
Virginia,5/6/20,Parks,3,04000US51
Virginia,5/7/20,Parks,44,04000US51
Virginia,5/8/20,Parks,3,04000US51
Virginia,5/9/20,Parks,8,04000US51
Virginia,5/10/20,Parks,44,04000US51
Virginia,5/11/20,Parks,13,04000US51
Virginia,5/12/20,Parks,42,04000US51
Virginia,5/13/20,Parks,48,04000US51
Virginia,5/14/20,Parks,40,04000US51
Virginia,5/15/20,Parks,68,04000US51
Virginia,5/16/20,Parks,74,04000US51
Virginia,5/17/20,Parks,48,04000US51
Virginia,5/18/20,Parks,-7,04000US51
Virginia,5/19/20,Parks,8,04000US51
Virginia,5/20/20,Parks,6,04000US51
Virginia,5/21/20,Parks,14,04000US51
Virginia,5/22/20,Parks,37,04000US51
Virginia,5/23/20,Parks,89,04000US51
Virginia,5/24/20,Parks,62,04000US51
Virginia,5/25/20,Parks,103,04000US51
Virginia,5/26/20,Parks,64,04000US51
Virginia,5/27/20,Parks,44,04000US51
Virginia,5/28/20,Parks,23,04000US51
Virginia,5/29/20,Parks,40,04000US51
Virginia,5/30/20,Parks,78,04000US51
Virginia,5/31/20,Parks,96,04000US51
Virginia,6/1/20,Parks,58,04000US51
Virginia,6/2/20,Parks,76,04000US51
Virginia,6/3/20,Parks,63,04000US51
Virginia,6/4/20,Parks,48,04000US51
Virginia,6/5/20,Parks,50,04000US51
Virginia,6/6/20,Parks,92,04000US51
Virginia,6/7/20,Parks,116,04000US51
Virginia,6/8/20,Parks,70,04000US51
Virginia,6/9/20,Parks,85,04000US51
Virginia,6/10/20,Parks,60,04000US51
Virginia,6/11/20,Parks,50,04000US51
Virginia,6/12/20,Parks,94,04000US51
Virginia,6/13/20,Parks,141,04000US51
Virginia,6/14/20,Parks,109,04000US51
Virginia,6/15/20,Parks,37,04000US51
Virginia,6/16/20,Parks,49,04000US51
Virginia,6/17/20,Parks,25,04000US51
Virginia,6/18/20,Parks,69,04000US51
Virginia,6/19/20,Parks,72,04000US51
Virginia,6/20/20,Parks,70,04000US51
Virginia,6/21/20,Parks,104,04000US51
Virginia,6/22/20,Parks,47,04000US51
Virginia,6/23/20,Parks,104,04000US51
Virginia,6/24/20,Parks,99,04000US51
Virginia,6/25/20,Parks,77,04000US51
Virginia,6/26/20,Parks,111,04000US51
Virginia,6/27/20,Parks,129,04000US51
Virginia,6/28/20,Parks,91,04000US51
Virginia,6/29/20,Parks,81,04000US51
Virginia,6/30/20,Parks,102,04000US51
Virginia,7/1/20,Parks,76,04000US51
Virginia,7/2/20,Parks,112,04000US51
Virginia,7/3/20,Parks,151,04000US51
Virginia,7/4/20,Parks,139,04000US51
Virginia,7/5/20,Parks,91,04000US51
Virginia,7/6/20,Parks,75,04000US51
Virginia,7/7/20,Parks,102,04000US51
Virginia,7/8/20,Parks,89,04000US51
Virginia,7/9/20,Parks,85,04000US51
Virginia,7/10/20,Parks,89,04000US51
Virginia,7/11/20,Parks,118,04000US51
Virginia,7/12/20,Parks,104,04000US51
Virginia,7/13/20,Parks,75,04000US51
Virginia,7/14/20,Parks,111,04000US51
Virginia,7/15/20,Parks,94,04000US51
Virginia,7/16/20,Parks,91,04000US51
Virginia,7/17/20,Parks,85,04000US51
Virginia,7/18/20,Parks,116,04000US51
Virginia,7/19/20,Parks,87,04000US51
Virginia,7/20/20,Parks,53,04000US51
Virginia,7/21/20,Parks,74,04000US51
Virginia,7/22/20,Parks,52,04000US51
Virginia,7/23/20,Parks,59,04000US51
Virginia,7/24/20,Parks,76,04000US51
Virginia,7/25/20,Parks,125,04000US51
Virginia,7/26/20,Parks,100,04000US51
Virginia,7/27/20,Parks,68,04000US51
Virginia,7/28/20,Parks,78,04000US51
Virginia,7/29/20,Parks,83,04000US51
Virginia,7/30/20,Parks,66,04000US51
Virginia,7/31/20,Parks,52,04000US51
